ID,District,Value,Status,Latitude,Longitude
WF201674,용산구,18.5354483,참,37.5323,126.99
SD000068,성동구,18.5300547,참,37.5635,127.0365
HT210111,중구,18.4548146,참,37.5636559,126.9975097
SD000114,성동구,18.4453034,참,37.5635,127.0365
GS200043,강서구,18.4210666,참,37.5509,126.8497
WF190588,동작구,18.4123024,참,37.5120999,126.9395
WF160012,마포구,18.4080724,참,37.566571,126.9015317
GR130005,구로구,18.3548971,참,37.4951999,126.8877
GS060052,강서구,18.3496656,참,37.5509,126.8497
WF172071,서초구,18.3452766,참,37.4835,127.0322
WF191222,서대문구,18.3443227,참,37.5790747,126.9367861
YC010009,양천구,18.269871,참,37.5171,126.8663
WF181355,강동구,18.2632537,참,37.53,127.1237
EP160005,은평구,18.2583121,참,37.6024,126.9293
MP020028,마포구,18.2525605,참,37.566571,126.9015317
GR090030,구로구,18.2390798,참,37.4951999,126.8877
YC120002,양천구,18.2370865,참,37.5171,126.8663
SIGMUL146,강서구,18.2358709,참,37.5509,126.8497
GR170013,구로구,18.2314362,참,37.4951999,126.8877
WF130012,동작구,18.2281612,참,37.5120999,126.9395
GA200003,관악구,18.2058552,참,37.4782,126.9518
WF201094,강동구,18.1984819,참,37.53,127.1237
WF201430,동작구,18.1884977,참,37.5120999,126.9395
JR090002,종로구,18.1870358,참,37.5806949,126.9827989
GR160007,구로구,18.1838175,참,37.4951999,126.8877
HT210042,중구,18.1814454,참,37.5636559,126.9975097
GS020029,강서구,18.1507415,참,37.5509,126.8497
WF201377,도봉구,18.1373628,참,37.6686,127.0466
WF190910,영등포구,18.1253716,참,37.5262,126.8959
SD000131,성동구,18.1186175,참,37.5635,127.0365
GN110092,강남구,18.1127265,참,37.5177,127.0473
YC080010,양천구,18.1019849,참,37.5171,126.8663
GD140003,강동구,18.0986934,참,37.53,127.1237
WF171375,도봉구,18.0650591,참,37.6686,127.0466
GS180093,강서구,18.0334847,참,37.5509,126.8497
WF190069,강동구,18.0128763,참,37.53,127.1237
WF201694,은평구,17.9685501,참,37.6024,126.9293
WF191100,종로구,17.9528485,참,37.5806949,126.9827989
WF120165,서초구,17.8924685,참,37.4835,127.0322
MP020066,마포구,17.889721,참,37.566571,126.9015317
HT210105,중구,17.8841477,참,37.5636559,126.9975097
HT210018,중구,17.8527494,참,37.5636559,126.9975097
WF201686,용산구,17.8207988,참,37.5323,126.99
GS020031,강서구,17.8112968,참,37.5509,126.8497
WF190870,영등포구,17.7891768,참,37.5262,126.8959
WF181041,광진구,17.783215,참,37.5384,127.0828
MP020071,마포구,17.7683137,참,37.566571,126.9015317
GS190021,강서구,17.7656263,참,37.5509,126.8497
WF201331,도봉구,17.7248559,참,37.6686,127.0466
GR060004,구로구,17.7222244,참,37.4951999,126.8877
WF201715,종로구,17.7207075,참,37.5806949,126.9827989
GS100010,강서구,17.7032922,참,37.5509,126.8497
WN200006,용산구,17.7015696,참,37.5323,126.99
WF181168,은평구,17.6822459,참,37.6024,126.9293
WF110167,중구,17.6718194,참,37.5636559,126.9975097
WF201773,중구,17.6221141,참,37.5636559,126.9975097
WF201583,양천구,17.6068521,참,37.5171,126.8663
WF160112,마포구,17.6046411,참,37.566571,126.9015317
WF201647,용산구,17.5977428,참,37.5323,126.99
WF201055,강동구,17.5911097,참,37.53,127.1237
WF201676,용산구,17.5809078,참,37.5323,126.99
GR020002,구로구,17.5719608,참,37.4951999,126.8877
WF191227,용산구,17.5517007,참,37.5323,126.99
GR020020,구로구,17.5397584,참,37.4951999,126.8877
WF201096,강동구,17.5260682,참,37.53,127.1237
WF201839,중랑구,17.5164331,참,37.6063,127.093
WF171142,용산구,17.4763198,참,37.5323,126.99
GR130019,구로구,17.4569568,참,37.4951999,126.8877
WF181085,도봉구,17.4366236,참,37.6686,127.0466
WN200054,강남구,17.3905292,참,37.5177,127.0473
DB110011,도봉구,17.3602378,참,37.6686,127.0466
GS100076,강서구,17.3532877,참,37.5509,126.8497
WF151814,동대문구,17.3299095,참,37.5741982,127.0395092
WF171742,금천구,17.3098177,참,37.4565,126.8954
WF201171,강서구,17.2814227,참,37.5509,126.8497
GD140007,강동구,17.2753055,참,37.53,127.1237
WF201716,종로구,17.2731683,참,37.5806949,126.9827989
JR050009,종로구,17.2593913,참,37.5806949,126.9827989
WF142905,중랑구,17.2588352,참,37.6063,127.093
GS010066,강서구,17.2498467,참,37.5509,126.8497
WF201531,성동구,17.2358249,참,37.5635,127.0365
SIGMUL148,강서구,17.2230438,참,37.5509,126.8497
WF201316,도봉구,17.2130079,참,37.6686,127.0466
WF201424,동작구,17.2018617,참,37.5120999,126.9395
WF140004,강북구,17.1987022,참,37.6395,127.0255
GR160013,구로구,17.1876468,참,37.4951999,126.8877
WF172011,서초구,17.1828127,참,37.4835,127.0322
HT210113,중구,17.1704149,참,37.5636559,126.9975097
GS090041,강서구,17.136354,참,37.5509,126.8497
WN003846,성동구,17.134066,참,37.5635,127.0365
WF201498,서초구,17.117885,참,37.4835,127.0322
WF201370,도봉구,17.109766,참,37.6686,127.0466
WF201165,강서구,17.096368,참,37.5509,126.8497
GR180005,구로구,17.0951985,참,37.4951999,126.8877
WF190886,영등포구,17.0864803,참,37.5262,126.8959
HT210107,중구,17.0847068,참,37.5636559,126.9975097
GR010007,구로구,17.083673,참,37.4951999,126.8877
GS200042,강서구,17.0813153,참,37.5509,126.8497
GR020014,구로구,17.0307882,참,37.4951999,126.8877
GS170059,강서구,17.0245732,참,37.5509,126.8497
WF190024,강남구,16.977474,참,37.5177,127.0473
WF172029,서초구,16.9737747,참,37.4835,127.0322
WF201347,도봉구,16.9612048,참,37.6686,127.0466
WF171225,성동구,16.9547754,참,37.5635,127.0365
SIGMUL118,강서구,16.9518005,참,37.5509,126.8497
HT210161,송파구,16.9470527,참,37.5145,127.1058
HT210079,종로구,16.9378651,참,37.5806949,126.9827989
WF120060,서초구,16.9347089,참,37.4835,127.0322
WF201134,강동구,16.9206879,참,37.53,127.1237
GR150021,구로구,16.9111492,참,37.4951999,126.8877
HT210112,중구,16.9084698,참,37.5636559,126.9975097
WF201662,용산구,16.8990134,참,37.5323,126.99
WF201702,은평구,16.8645664,참,37.6024,126.9293
EP160025,은평구,16.8374804,참,37.6024,126.9293
WF151815,동대문구,16.7989798,참,37.5741982,127.0395092
GB010006,강북구,16.7646314,참,37.6395,127.0255
HT210128,마포구,16.7546195,참,37.566571,126.9015317
SIGMUL129,강서구,16.753359,참,37.5509,126.8497
JN150007,중랑구,16.7515006,참,37.6063,127.093
WF201132,강동구,16.744377,참,37.53,127.1237
YS170002,용산구,16.7158814,참,37.5323,126.99
WF190443,노원구,16.7122317,참,37.654,127.0567
WF201490,서초구,16.7117188,참,37.4835,127.0322
WF201522,성동구,16.6874042,참,37.5635,127.0365
DB090008,도봉구,16.6714542,참,37.6686,127.0466
JR010001,종로구,16.6659409,참,37.5806949,126.9827989
SIGMUL133,강서구,16.6612207,참,37.5509,126.8497
SD000174,성동구,16.6504002,참,37.5635,127.0365
WN200004,용산구,16.642181,참,37.5323,126.99
WF201844,중랑구,16.5668589,참,37.6063,127.093
GR010012,구로구,16.5644151,참,37.4951999,126.8877
WF201669,용산구,16.5472117,참,37.5323,126.99
GR060053,구로구,16.5129648,참,37.4951999,126.8877
HT210106,중구,16.474572,참,37.5636559,126.9975097
YDP110003,영등포구,16.4483063,참,37.5262,126.8959
GR010011,구로구,16.4426955,참,37.4951999,126.8877
GS030016,강서구,16.4277892,참,37.5509,126.8497
WF190909,영등포구,16.4267536,참,37.5262,126.8959
GJ020003,광진구,16.4207636,참,37.5384,127.0828
WN200053,강남구,16.3850815,참,37.5177,127.0473
GS050071,강서구,16.3645253,참,37.5509,126.8497
GD130004,강동구,16.3515247,참,37.53,127.1237
GR120021,구로구,16.3457142,참,37.4951999,126.8877
WF151813,동대문구,16.3446838,참,37.5741982,127.0395092
DB050005,도봉구,16.3215295,참,37.6686,127.0466
WF201130,강동구,16.3080604,참,37.53,127.1237
WF190592,동작구,16.2764777,참,37.5120999,126.9395
GC100011,금천구,16.248229,참,37.4565,126.8954
HT210120,중구,16.2409272,참,37.5636559,126.9975097
YS000064,용산구,16.2260997,참,37.5323,126.99
GS170004,강서구,16.2259879,참,37.5509,126.8497
WF190557,동작구,16.2222245,참,37.5120999,126.9395
WF201224,광진구,16.2095707,참,37.5384,127.0828
WF201663,용산구,16.2073587,참,37.5323,126.99
EP000066,은평구,16.2049837,참,37.6024,126.9293
GR060003,구로구,16.1987103,참,37.4951999,126.8877
GD130082,강동구,16.190768,참,37.53,127.1237
WF190754,성동구,16.1905366,참,37.5635,127.0365
WF120268,종로구,16.1482973,참,37.5806949,126.9827989
WF110222,중구,16.1453325,참,37.5636559,126.9975097
JR150004,종로구,16.0724465,참,37.5806949,126.9827989
SD000498,성동구,16.0706181,참,37.5635,127.0365
WF201730,종로구,16.0664813,참,37.5806949,126.9827989
WF201659,용산구,16.0600496,참,37.5323,126.99
WF210804,도봉구,16.0346905,참,37.6686,127.0466
GR040047,구로구,16.0022955,참,37.4951999,126.8877
WF181173,은평구,15.9922344,참,37.6024,126.9293
GR010043,구로구,15.9418941,참,37.4951999,126.8877
EP010009,은평구,15.9401241,참,37.6024,126.9293
DB030003,도봉구,15.8629831,참,37.6686,127.0466
GR140047,구로구,15.8603604,참,37.4951999,126.8877
WF201661,용산구,15.8326745,참,37.5323,126.99
GS050067,강서구,15.830969,참,37.5509,126.8497
WF140002,강북구,15.8278945,참,37.6395,127.0255
GR070014,구로구,15.7987636,참,37.4951999,126.8877
WF201275,금천구,15.7797351,참,37.4565,126.8954
HT210194,송파구,15.7403308,참,37.5145,127.1058
GR090007,구로구,15.7192503,참,37.4951999,126.8877
WF191040,종로구,15.7180687,참,37.5806949,126.9827989
WF201259,구로구,15.7023665,참,37.4951999,126.8877
MP030036,마포구,15.6962178,참,37.566571,126.9015317
GR140014,구로구,15.6895438,참,37.4951999,126.8877
GS090051,강서구,15.6800422,참,37.5509,126.8497
WF190147,강서구,15.6767921,참,37.5509,126.8497
WF201658,용산구,15.6762817,참,37.5323,126.99
WF201733,중구,15.6543248,참,37.5636559,126.9975097
DB090010,도봉구,15.6464556,참,37.6686,127.0466
SC160003,서초구,15.6044209,참,37.4835,127.0322
WF190107,강북구,15.5688735,참,37.6395,127.0255
GS080038,강서구,15.5497515,참,37.5509,126.8497
YDP220002,영등포구,15.5491014,참,37.5262,126.8959
SIGMUL049,강서구,15.5255091,참,37.5509,126.8497
GR150022,구로구,15.5133327,참,37.4951999,126.8877
SD000264,성동구,15.5078377,참,37.5635,127.0365
SIGMUL130,강서구,15.4991113,참,37.5509,126.8497
WF181144,은평구,15.489664,참,37.6024,126.9293
WF172066,서초구,15.4710627,참,37.4835,127.0322
WN200031,서초구,15.4563741,참,37.4835,127.0322
WF181029,용산구,15.4548891,참,37.5323,126.99
YS000014,용산구,15.4535317,참,37.5323,126.99
GC020011,금천구,15.3988201,참,37.4565,126.8954
WF191097,종로구,15.3821934,참,37.5806949,126.9827989
SIGMUL117,강서구,15.3715322,참,37.5509,126.8497
WF201034,강동구,15.3703288,참,37.53,127.1237
WF190715,서대문구,15.360245,참,37.5790747,126.9367861
YC050029,양천구,15.3594211,참,37.5171,126.8663
MP020065,마포구,15.351716,참,37.566571,126.9015317
WF201505,서초구,15.3489649,참,37.4835,127.0322
GS160032,강서구,15.3216909,참,37.5509,126.8497
MP010002,마포구,15.317691,참,37.566571,126.9015317
WF201231,광진구,15.2951975,참,37.5384,127.0828
WF201646,용산구,15.2910598,참,37.5323,126.99
GC030001,금천구,15.2839418,참,37.4565,126.8954
WF171348,도봉구,15.2496922,참,37.6686,127.0466
GR110015,구로구,15.2204771,참,37.4951999,126.8877
SIGMUL074,강서구,15.2138329,참,37.5509,126.8497
WF190175,강서구,15.2102955,참,37.5509,126.8497
GS030004,강서구,15.2071182,참,37.5509,126.8497
EP150006,은평구,15.2012524,참,37.6024,126.9293
WF190258,광진구,15.1725001,참,37.5384,127.0828
GR010027,구로구,15.1615785,참,37.4951999,126.8877
SD000123,성동구,15.1614433,참,37.5635,127.0365
WF201848,중랑구,15.1417413,참,37.6063,127.093
WF120136,서초구,15.1213648,참,37.4835,127.0322
GR160001,구로구,15.1187937,참,37.4951999,126.8877
GS170053,강서구,15.1178429,참,37.5509,126.8497
WF171727,금천구,15.1066618,참,37.4565,126.8954
GR090027,구로구,15.1035711,참,37.4951999,126.8877
EP180007,은평구,15.0989667,참,37.6024,126.9293
GS090044,강서구,15.0930397,참,37.5509,126.8497
WF201204,관악구,15.0764516,참,37.4782,126.9518
WF201232,광진구,15.0706182,참,37.5384,127.0828
WF120018,노원구,15.0609008,참,37.654,127.0567
WF201273,금천구,15.0420038,참,37.4565,126.8954
WF190796,성북구,15.0383865,참,37.59,127.0165
GS020019,강서구,15.0311051,참,37.5509,126.8497
SD000099,성동구,15.0021964,참,37.5635,127.0365
WF190411,노원구,14.9588268,참,37.654,127.0567
WF181349,송파구,14.9277225,참,37.5145,127.1058
WF201570,송파구,14.9231807,참,37.5145,127.1058
WF190607,동작구,14.9203716,참,37.5120999,126.9395
WF120021,노원구,14.9142294,참,37.654,127.0567
HT210126,마포구,14.8982803,참,37.566571,126.9015317
GR000016,구로구,14.8914524,참,37.4951999,126.8877
WF201736,중구,14.8754966,참,37.5636559,126.9975097
WF201156,강서구,14.8504473,참,37.5509,126.8497
SDM150024,서대문구,14.846281,참,37.5790747,126.9367861
GR050022,구로구,14.8432821,참,37.4951999,126.8877
GR120023,구로구,14.8301231,참,37.4951999,126.8877
WF190489,도봉구,14.8174841,참,37.6686,127.0466
WF201688,용산구,14.812468,참,37.5323,126.99
EP010022,은평구,14.7769332,참,37.6024,126.9293
WN200029,서초구,14.7681727,참,37.4835,127.0322
GS170045,강서구,14.7594058,참,37.5509,126.8497
WF172000,서초구,14.7259781,참,37.4835,127.0322
WF201698,은평구,14.7138441,참,37.6024,126.9293
WF120288,중구,14.6991302,참,37.5636559,126.9975097
WF190666,서대문구,14.6882664,참,37.5790747,126.9367861
GR080031,구로구,14.6744906,참,37.4951999,126.8877
SIGMUL131,강서구,14.6682746,참,37.5509,126.8497
MP020057,마포구,14.6651077,참,37.566571,126.9015317
WF190915,영등포구,14.6272924,참,37.5262,126.8959
GR010026,구로구,14.5660362,참,37.4951999,126.8877
WF201690,용산구,14.5640525,참,37.5323,126.99
WF171151,용산구,14.5630916,참,37.5323,126.99
WF201604,양천구,14.5411753,참,37.5171,126.8663
WF160066,마포구,14.5387748,참,37.566571,126.9015317
DB100007,도봉구,14.528323,참,37.6686,127.0466
WF201314,도봉구,14.5139818,참,37.6686,127.0466
WF201008,강남구,14.4727351,참,37.5177,127.0473
WF110173,중구,14.4532379,참,37.5636559,126.9975097
YDP220004,영등포구,14.4518838,참,37.5262,126.8959
WF130018,마포구,14.4218352,참,37.566571,126.9015317
MP020015,마포구,14.3247732,참,37.566571,126.9015317
GR010005,구로구,14.2692112,참,37.4951999,126.8877
EP010021,은평구,14.2464387,참,37.6024,126.9293
WF201315,도봉구,14.2319918,참,37.6686,127.0466
WF201209,관악구,14.2194291,참,37.4782,126.9518
WF110257,중구,14.2129871,참,37.5636559,126.9975097
GR080002,구로구,14.2107141,참,37.4951999,126.8877
GR130027,구로구,14.1963973,참,37.4951999,126.8877
WF181264,금천구,14.1634299,참,37.4565,126.8954
DDM160007,동대문구,14.1614238,참,37.5741982,127.0395092
WF201731,종로구,14.1562378,참,37.5806949,126.9827989
SIGMUL107,강서구,14.151083,참,37.5509,126.8497
YDP010004,영등포구,14.1305055,참,37.5262,126.8959
GR110026,구로구,14.1229129,참,37.4951999,126.8877
WF201772,중구,14.1224904,참,37.5636559,126.9975097
WF201752,중구,14.1190534,참,37.5636559,126.9975097
MP010094,마포구,14.1121912,참,37.566571,126.9015317
GR160009,구로구,14.0506423,참,37.4951999,126.8877
YDP310001,영등포구,14.0505305,참,37.5262,126.8959
WF190140,강서구,14.0494831,참,37.5509,126.8497
WF210807,도봉구,14.0494631,참,37.6686,127.0466
GR030018,구로구,14.0360437,참,37.4951999,126.8877
DB130003,도봉구,14.0288381,참,37.6686,127.0466
GR070007,구로구,14.0277833,참,37.4951999,126.8877
WF201581,양천구,14.01524,참,37.5171,126.8663
GS170037,강서구,14.0095995,참,37.5509,126.8497
WF191046,종로구,14.0038191,참,37.5806949,126.9827989
EP000111,은평구,13.9548599,참,37.6024,126.9293
GR000001,구로구,13.9536374,참,37.4951999,126.8877
GS060026,강서구,13.9449017,참,37.5509,126.8497
WF130025,송파구,13.8907068,참,37.5145,127.1058
GR010050,구로구,13.886781,참,37.4951999,126.8877
WF201666,용산구,13.8590253,참,37.5323,126.99
WF201216,광진구,13.8556579,참,37.5384,127.0828
WF161712,금천구,13.8534496,참,37.4565,126.8954
MP020070,마포구,13.8439522,참,37.566571,126.9015317
WF201004,강남구,13.8265145,참,37.5177,127.0473
WF190994,은평구,13.8131535,참,37.6024,126.9293
WF201578,양천구,13.8103048,참,37.5171,126.8663
GS070032,강서구,13.7833319,참,37.5509,126.8497
GR000005,구로구,13.773769,참,37.4951999,126.8877
WF201700,은평구,13.7645329,참,37.6024,126.9293
GR080007,구로구,13.7614117,참,37.4951999,126.8877
WF201664,용산구,13.7582115,참,37.5323,126.99
JR170001,종로구,13.7573798,참,37.5806949,126.9827989
WF201561,송파구,13.7532559,참,37.5145,127.1058
YC060024,양천구,13.7443341,참,37.5171,126.8663
GR060007,구로구,13.7427339,참,37.4951999,126.8877
WF201512,서초구,13.7151803,참,37.4835,127.0322
WF201093,강동구,13.7071223,참,37.53,127.1237
WF190983,은평구,13.6941218,참,37.6024,126.9293
WF201476,마포구,13.6885516,참,37.566571,126.9015317
WF201708,종로구,13.663335,참,37.5806949,126.9827989
WF172042,서초구,13.6503348,참,37.4835,127.0322
SIGMUL142,강서구,13.6352692,참,37.5509,126.8497
WF190225,관악구,13.6146474,참,37.4782,126.9518
WF201143,강북구,13.6086797,참,37.6395,127.0255
WF201620,영등포구,13.5601661,참,37.5262,126.8959
HT210108,중구,13.5594309,참,37.5636559,126.9975097
GR010010,구로구,13.5555844,참,37.4951999,126.8877
GR030070,구로구,13.5136393,참,37.4951999,126.8877
WF201293,노원구,13.4716899,참,37.654,127.0567
WF190758,성북구,13.4715032,참,37.59,127.0165
WF210001,동작구,13.4649816,참,37.5120999,126.9395
GS060028,강서구,13.4544304,참,37.5509,126.8497
GS060075,강서구,13.4262846,참,37.5509,126.8497
GS170046,강서구,13.4236899,참,37.5509,126.8497
WF190028,강남구,13.4081695,참,37.5177,127.0473
GS060058,강서구,13.3986127,참,37.5509,126.8497
WF181356,강동구,13.3944058,참,37.53,127.1237
WF199004,중구,13.3803028,참,37.5636559,126.9975097
GC010029,금천구,13.3608817,참,37.4565,126.8954
GB110028,강북구,13.3598529,참,37.6395,127.0255
YDP030003,영등포구,13.3591447,참,37.5262,126.8959
HT210051,중구,13.3567752,참,37.5636559,126.9975097
WF201689,용산구,13.3327537,참,37.5323,126.99
YC090004,양천구,13.3239007,참,37.5171,126.8663
WF190224,관악구,13.307176,참,37.4782,126.9518
WF201450,동작구,13.2873806,참,37.5120999,126.9395
GS100085,강서구,13.2783785,참,37.5509,126.8497
GS130010,강서구,13.2767303,참,37.5509,126.8497
JR170002,종로구,13.2529445,참,37.5806949,126.9827989
GR100017,구로구,13.2206191,참,37.4951999,126.8877
SIGMUL141,강서구,13.1781357,참,37.5509,126.8497
GD130081,강동구,13.1647966,참,37.53,127.1237
WF201191,강서구,13.1612117,참,37.5509,126.8497
SIGMUL109,강서구,13.1353981,참,37.5509,126.8497
WF171813,금천구,13.126953,참,37.4565,126.8954
YDP030004,영등포구,13.1087721,참,37.5262,126.8959
SIGMUL053,강서구,13.086933,참,37.5509,126.8497
GR130004,구로구,13.0542219,참,37.4951999,126.8877
WF201337,도봉구,13.0426741,참,37.6686,127.0466
YS170011,용산구,13.0425833,참,37.5323,126.99
GS180119,강서구,13.0102675,참,37.5509,126.8497
SC000055,서초구,13.0069393,참,37.4835,127.0322
WF201632,영등포구,12.9998066,참,37.5262,126.8959
WF201560,송파구,12.9679382,참,37.5145,127.1058
GR110025,구로구,12.9643788,참,37.4951999,126.8877
YC030013,양천구,12.961072,참,37.5171,126.8663
JN150009,중랑구,12.9463542,참,37.6063,127.093
HT210130,마포구,12.9157215,참,37.566571,126.9015317
WF201518,서초구,12.9118916,참,37.4835,127.0322
WF201327,도봉구,12.9116081,참,37.6686,127.0466
WF181344,송파구,12.883573,참,37.5145,127.1058
GR180004,구로구,12.8604083,참,37.4951999,126.8877
WF201053,강동구,12.8575012,참,37.53,127.1237
WF181339,강남구,12.8207758,참,37.5177,127.0473
WF201241,구로구,12.8094213,참,37.4951999,126.8877
WF201465,마포구,12.8090357,참,37.566571,126.9015317
GS130213,강서구,12.7834562,참,37.5509,126.8497
SIGMUL061,강서구,12.7813366,참,37.5509,126.8497
WF201328,도봉구,12.7790742,참,37.6686,127.0466
WF201294,노원구,12.7704856,참,37.654,127.0567
GR010031,구로구,12.7572776,참,37.4951999,126.8877
WN200059,성동구,12.7506411,참,37.5635,127.0365
GR010020,구로구,12.7000367,참,37.4951999,126.8877
WF201155,강서구,12.6999813,참,37.5509,126.8497
WF130004,동작구,12.6759303,참,37.5120999,126.9395
GC010017,금천구,12.664172,참,37.4565,126.8954
WN003830,성동구,12.6621392,참,37.5635,127.0365
GC020012,금천구,12.6450015,참,37.4565,126.8954
SIGMUL082,강서구,12.6205403,참,37.5509,126.8497
WF181088,도봉구,12.617431,참,37.6686,127.0466
WN003950,성동구,12.5957644,참,37.5635,127.0365
WF190871,영등포구,12.5899252,참,37.5262,126.8959
GS180112,강서구,12.5888018,참,37.5509,126.8497
GB010008,강북구,12.5721245,참,37.6395,127.0255
SD000014,성동구,12.5487573,참,37.5635,127.0365
GR090003,구로구,12.5255847,참,37.4951999,126.8877
GS100053,강서구,12.5238304,참,37.5509,126.8497
WF201701,은평구,12.5104807,참,37.6024,126.9293
WF120102,서초구,12.4927592,참,37.4835,127.0322
GR160012,구로구,12.4923101,참,37.4951999,126.8877
GR060037,구로구,12.4895455,참,37.4951999,126.8877
GC010007,금천구,12.4849187,참,37.4565,126.8954
WF160035,마포구,12.4791137,참,37.566571,126.9015317
GR150006,구로구,12.472595,참,37.4951999,126.8877
WF201448,동작구,12.4699363,참,37.5120999,126.9395
WF190099,강북구,12.4659712,참,37.6395,127.0255
GR080035,구로구,12.4402846,참,37.4951999,126.8877
DB030001,도봉구,12.429595,참,37.6686,127.0466
WF201492,서초구,12.3953662,참,37.4835,127.0322
GS070009,강서구,12.3913474,참,37.5509,126.8497
GR080013,구로구,12.3721085,참,37.4951999,126.8877
SC110001,서초구,12.3685599,참,37.4835,127.0322
WF190573,동작구,12.360604,참,37.5120999,126.9395
WF201737,중구,12.3560737,참,37.5636559,126.9975097
YC160020,양천구,12.3504948,참,37.5171,126.8663
SC170014,서초구,12.3484384,참,37.4835,127.0322
MP010078,마포구,12.3377402,참,37.566571,126.9015317
SC170011,서초구,12.336319,참,37.4835,127.0322
WF160107,마포구,12.3164507,참,37.566571,126.9015317
WF171369,도봉구,12.3092336,참,37.6686,127.0466
WF201240,구로구,12.2986222,참,37.4951999,126.8877
NW010015,노원구,12.2944517,참,37.654,127.0567
WF190753,성동구,12.2424071,참,37.5635,127.0365
GR160015,구로구,12.2191836,참,37.4951999,126.8877
SIGMUL114,강서구,12.2186987,참,37.5509,126.8497
WF201707,종로구,12.2181517,참,37.5806949,126.9827989
DJ010002,동작구,12.2150504,참,37.5120999,126.9395
GS170035,강서구,12.2002806,참,37.5509,126.8497
WF210017,금천구,12.1839427,참,37.4565,126.8954
EP130011,은평구,12.1660265,참,37.6024,126.9293
EP160007,은평구,12.154105,참,37.6024,126.9293
WF201687,용산구,12.1491419,참,37.5323,126.99
GS130217,강서구,12.1451784,참,37.5509,126.8497
WF201727,종로구,12.1114556,참,37.5806949,126.9827989
WF181210,마포구,12.1014874,참,37.566571,126.9015317
WF201200,관악구,12.0850702,참,37.4782,126.9518
GS150038,강서구,12.0821052,참,37.5509,126.8497
GR090014,구로구,12.0538154,참,37.4951999,126.8877
MP020081,마포구,12.0430851,참,37.566571,126.9015317
WF201292,노원구,12.0397756,참,37.654,127.0567
GD140015,강동구,12.0138389,참,37.53,127.1237
GR160008,구로구,12.0115572,참,37.4951999,126.8877
MP020082,마포구,12.0096775,참,37.566571,126.9015317
YDP120004,영등포구,12.0037407,참,37.5262,126.8959
GS010041,강서구,11.9956769,참,37.5509,126.8497
GS010038,강서구,11.9715351,참,37.5509,126.8497
WF191049,종로구,11.9651174,참,37.5806949,126.9827989
EP000142,은평구,11.9601689,참,37.6024,126.9293
WF201173,강서구,11.948675,참,37.5509,126.8497
WF201345,도봉구,11.928112,참,37.6686,127.0466
GC010004,금천구,11.9097762,참,37.4565,126.8954
WF201705,은평구,11.906408,참,37.6024,126.9293
WF201019,강남구,11.9001205,참,37.5177,127.0473
SIGMUL060,강서구,11.8975337,참,37.5509,126.8497
WF190742,서초구,11.8886248,참,37.4835,127.0322
WF181145,은평구,11.88138,참,37.6024,126.9293
SIGMUL094,강서구,11.8715326,참,37.5509,126.8497
WF201650,용산구,11.8662681,참,37.5323,126.99
GS040070,강서구,11.8655245,참,37.5509,126.8497
WF171771,금천구,11.8607943,참,37.4565,126.8954
WF201613,영등포구,11.8186209,참,37.5262,126.8959
WF181003,종로구,11.8034645,참,37.5806949,126.9827989
YDP330004,영등포구,11.7834392,참,37.5262,126.8959
HT210131,마포구,11.7811087,참,37.566571,126.9015317
GR040027,구로구,11.7531545,참,37.4951999,126.8877
WF201449,동작구,11.7392664,참,37.5120999,126.9395
YDP200012,영등포구,11.7162895,참,37.5262,126.8959
GR030093,구로구,11.71598,참,37.4951999,126.8877
GR140022,구로구,11.6920677,참,37.4951999,126.8877
WF201208,관악구,11.6893064,참,37.4782,126.9518
WF160113,마포구,11.6344716,참,37.566571,126.9015317
WF201500,서초구,11.6176837,참,37.4835,127.0322
GC010026,금천구,11.5926949,참,37.4565,126.8954
WN200035,서초구,11.5820923,참,37.4835,127.0322
WF181005,종로구,11.5753153,참,37.5806949,126.9827989
WF171786,금천구,11.5537381,참,37.4565,126.8954
WF201768,중구,11.5484887,참,37.5636559,126.9975097
GR090001,구로구,11.5247301,참,37.4951999,126.8877
GR160025,구로구,11.5202913,참,37.4951999,126.8877
WF160094,마포구,11.5054822,참,37.566571,126.9015317
WF201549,송파구,11.4986496,참,37.5145,127.1058
GR130002,구로구,11.4965328,참,37.4951999,126.8877
JG150004,중구,11.4869017,참,37.5636559,126.9975097
GR050010,구로구,11.4693837,참,37.4951999,126.8877
GC010033,금천구,11.4549128,참,37.4565,126.8954
WF201243,구로구,11.406374,참,37.4951999,126.8877
WF110255,중구,11.3772162,참,37.5636559,126.9975097
WF201728,종로구,11.3713997,참,37.5806949,126.9827989
SD000491,성동구,11.3244963,참,37.5635,127.0365
GS160010,강서구,11.3244071,참,37.5509,126.8497
HT210114,중구,11.3100474,참,37.5636559,126.9975097
WF172012,서초구,11.3091514,참,37.4835,127.0322
WF160103,마포구,11.3030196,참,37.566571,126.9015317
WF160100,마포구,11.2953989,참,37.566571,126.9015317
WF140035,서초구,11.2907115,참,37.4835,127.0322
EP160008,은평구,11.2585558,참,37.6024,126.9293
WF201032,강동구,11.2435124,참,37.53,127.1237
WF190134,강서구,11.2291583,참,37.5509,126.8497
GC030011,금천구,11.2197518,참,37.4565,126.8954
WF201720,종로구,11.2157199,참,37.5806949,126.9827989
WF201486,서대문구,11.2070731,참,37.5790747,126.9367861
SIGMUL087,강서구,11.2024599,참,37.5509,126.8497
