URL,URL_LENGTH,NUMBER_SPECIAL_CHARACTERS,CHARSET,SERVER,CONTENT_LENGTH,WHOIS_COUNTRY,WHOIS_STATEPRO,WHOIS_REGDATE,WHOIS_UPDATED_DATE,TCP_CONVERSATION_EXCHANGE,DIST_REMOTE_TCP_PORT,REMOTE_IPS,APP_BYTES,SOURCE_APP_PACKETS,REMOTE_APP_PACKETS,SOURCE_APP_BYTES,REMOTE_APP_BYTES,APP_PACKETS,DNS_QUERY_TIMES,Type
http://example.com/564,21,3,ISO-8859-1,Apache,3863,CN,TX,2047-01-31,2070-01-31,768,7,131,9177,65,25,497,1500,71,17,benign
http://example.com/565,88,9,UTF-8,nginx,7451,IN,PA,2047-02-28,2070-02-28,244,61,83,1691,33,58,3573,9883,86,93,malicious
http://example.com/566,24,8,UTF-8,IIS,332,JP,PA,2047-03-31,2070-03-31,148,17,123,5159,86,37,5089,8299,71,31,benign
http://example.com/567,37,2,UTF-8,nginx,2201,JP,NY,2047-04-30,2070-04-30,795,91,139,4498,76,49,4026,9275,66,22,benign
http://example.com/568,13,2,UTF-8,Apache,2128,DE,FL,2047-05-31,2070-05-31,367,27,136,4540,36,77,2044,3697,37,11,benign
http://example.com/569,45,1,UTF-8,nginx,6333,IN,FL,2047-06-30,2070-06-30,15,74,218,1883,21,15,8729,5589,14,57,benign
http://example.com/570,74,9,ISO-8859-1,IIS,8026,JP,TX,2047-07-31,2070-07-31,175,11,109,5485,84,28,5491,3611,72,76,malicious
http://example.com/571,56,2,ISO-8859-1,Apache,2029,DE,FL,2047-08-31,2070-08-31,539,63,122,4217,36,67,5499,3928,93,20,benign
http://example.com/572,90,0,UTF-8,Apache,9750,CN,NY,2047-09-30,2070-09-30,405,1,151,7082,26,87,322,665,7,20,benign
http://example.com/573,48,3,ISO-8859-1,IIS,9940,CN,FL,2047-10-31,2070-10-31,466,58,119,2683,47,4,1710,7751,38,92,malicious
http://example.com/574,47,7,UTF-8,nginx,8699,IN,NY,2047-11-30,2070-11-30,879,36,138,8554,95,47,7930,9192,45,92,benign
http://example.com/575,53,4,ISO-8859-1,nginx,3440,IN,PA,2047-12-31,2070-12-31,128,3,18,2530,1,50,4704,2871,22,90,benign
http://example.com/576,60,1,ISO-8859-1,IIS,2077,IN,PA,2048-01-31,2071-01-31,222,40,76,5769,38,60,4100,6877,44,28,malicious
http://example.com/577,94,2,UTF-8,Apache,2513,IN,PA,2048-02-29,2071-02-28,883,44,167,7160,14,62,2764,213,81,78,benign
http://example.com/578,35,0,ISO-8859-1,IIS,8126,JP,CA,2048-03-31,2071-03-31,243,33,154,8683,90,67,1165,631,80,46,malicious
http://example.com/579,45,1,UTF-8,Apache,5518,JP,PA,2048-04-30,2071-04-30,425,86,11,3036,46,72,5464,9814,97,11,malicious
http://example.com/580,78,0,ISO-8859-1,Apache,6125,DE,NY,2048-05-31,2071-05-31,353,12,138,8831,42,43,9568,3510,35,57,malicious
http://example.com/581,10,1,UTF-8,nginx,5037,JP,TX,2048-06-30,2071-06-30,749,6,131,9407,7,89,5493,9336,60,40,benign
http://example.com/582,62,2,UTF-8,IIS,3697,CN,FL,2048-07-31,2071-07-31,743,31,62,6809,55,58,7202,5939,96,18,benign
http://example.com/583,15,0,UTF-8,Apache,1478,DE,PA,2048-08-31,2071-08-31,325,22,71,9175,56,52,7601,8324,3,11,malicious
http://example.com/584,46,8,UTF-8,nginx,720,JP,CA,2048-09-30,2071-09-30,603,48,61,4423,76,76,703,8424,67,22,malicious
http://example.com/585,11,9,UTF-8,IIS,1029,IN,CA,2048-10-31,2071-10-31,2,71,132,6716,63,69,5230,1826,72,4,malicious
http://example.com/586,78,4,UTF-8,IIS,6644,JP,NY,2048-11-30,2071-11-30,478,46,61,2519,24,97,6395,5170,95,25,benign
http://example.com/587,99,7,ISO-8859-1,Apache,7672,US,TX,2048-12-31,2071-12-31,975,36,232,1499,83,46,8480,8317,55,62,benign
http://example.com/588,50,4,UTF-8,Apache,5926,DE,PA,2049-01-31,2072-01-31,80,97,136,9868,73,25,7203,2748,9,51,malicious
http://example.com/589,60,7,ISO-8859-1,Apache,1074,JP,PA,2049-02-28,2072-02-29,43,47,102,2184,99,25,8967,9553,69,9,benign
http://example.com/590,56,6,UTF-8,IIS,1789,JP,CA,2049-03-31,2072-03-31,154,28,13,7904,4,35,737,2165,28,85,benign
http://example.com/591,22,3,ISO-8859-1,Apache,4771,CN,NY,2049-04-30,2072-04-30,946,36,12,7087,42,61,1944,1033,15,38,malicious
http://example.com/592,85,6,UTF-8,IIS,7020,IN,CA,2049-05-31,2072-05-31,535,22,35,5256,96,15,146,1150,91,22,benign
http://example.com/593,78,5,UTF-8,nginx,6876,IN,CA,2049-06-30,2072-06-30,915,37,230,5409,70,90,919,9108,31,10,benign
http://example.com/594,75,2,ISO-8859-1,IIS,9017,CN,TX,2049-07-31,2072-07-31,927,92,182,1635,28,74,3907,6130,59,91,malicious
http://example.com/595,68,8,UTF-8,Apache,8453,CN,NY,2049-08-31,2072-08-31,98,43,51,4853,92,88,3122,7216,82,94,benign
http://example.com/596,77,9,UTF-8,IIS,7884,US,TX,2049-09-30,2072-09-30,396,4,43,8381,40,35,1180,5143,54,71,benign
http://example.com/597,68,8,UTF-8,Apache,758,DE,NY,2049-10-31,2072-10-31,879,51,228,7148,51,29,3246,9029,68,47,benign
http://example.com/598,19,4,UTF-8,nginx,2997,IN,PA,2049-11-30,2072-11-30,170,39,111,4290,29,38,1377,6567,85,91,malicious
http://example.com/599,22,7,ISO-8859-1,Apache,5768,CN,FL,2049-12-31,2072-12-31,147,10,66,1754,42,69,6841,3702,47,15,benign
http://example.com/600,11,6,UTF-8,Apache,6325,CN,FL,2050-01-31,2073-01-31,122,77,15,7653,69,24,2317,6978,42,45,benign
http://example.com/601,99,8,ISO-8859-1,Apache,2642,DE,NY,2050-02-28,2073-02-28,111,1,177,7552,5,19,5365,892,23,46,benign
http://example.com/602,24,6,UTF-8,Apache,9870,CN,FL,2050-03-31,2073-03-31,129,34,162,8657,41,46,2986,6063,86,94,benign
http://example.com/603,55,3,UTF-8,Apache,9366,US,CA,2050-04-30,2073-04-30,67,44,39,4060,61,49,5734,9647,65,47,benign
http://example.com/604,66,3,UTF-8,Apache,3305,DE,PA,2050-05-31,2073-05-31,858,48,26,6934,55,44,9087,1485,89,79,malicious
http://example.com/605,19,7,UTF-8,nginx,4144,US,PA,2050-06-30,2073-06-30,827,34,112,5191,28,73,3428,1160,54,68,benign
http://example.com/606,31,5,ISO-8859-1,nginx,3533,JP,FL,2050-07-31,2073-07-31,728,91,197,618,41,26,7393,9663,92,98,malicious
http://example.com/607,98,8,UTF-8,IIS,6811,IN,NY,2050-08-31,2073-08-31,899,71,176,3810,9,25,3106,8023,11,24,benign
http://example.com/608,88,9,UTF-8,Apache,7484,CN,CA,2050-09-30,2073-09-30,891,31,217,929,29,35,7058,4238,63,76,malicious
http://example.com/609,86,6,UTF-8,IIS,977,DE,NY,2050-10-31,2073-10-31,607,67,51,6727,78,36,8072,1249,22,92,malicious
http://example.com/610,17,6,ISO-8859-1,nginx,1191,US,FL,2050-11-30,2073-11-30,656,70,226,8562,38,14,4243,7793,54,90,benign
http://example.com/611,30,3,ISO-8859-1,nginx,3159,IN,PA,2050-12-31,2073-12-31,896,38,111,8088,62,56,5617,7592,89,80,malicious
http://example.com/612,94,2,ISO-8859-1,Apache,7107,IN,PA,2051-01-31,2074-01-31,544,47,132,3086,54,6,1318,6427,85,36,benign
http://example.com/613,31,7,ISO-8859-1,Apache,5362,CN,NY,2051-02-28,2074-02-28,285,90,98,6875,52,32,8118,3453,36,62,malicious
http://example.com/614,54,6,UTF-8,IIS,7613,IN,TX,2051-03-31,2074-03-31,4,36,155,6790,34,26,9016,6069,58,28,benign
http://example.com/615,49,3,UTF-8,nginx,1774,CN,NY,2051-04-30,2074-04-30,117,59,119,4914,37,15,1444,4728,20,57,benign
http://example.com/616,31,3,ISO-8859-1,IIS,9900,JP,TX,2051-05-31,2074-05-31,651,80,170,9299,49,49,237,3548,16,97,benign
http://example.com/617,39,0,UTF-8,IIS,2926,CN,NY,2051-06-30,2074-06-30,229,73,246,8896,42,95,4550,5427,92,93,benign
http://example.com/618,71,6,UTF-8,IIS,9509,US,TX,2051-07-31,2074-07-31,159,3,56,276,14,56,5006,9792,56,30,malicious
http://example.com/619,82,0,ISO-8859-1,Apache,3152,IN,TX,2051-08-31,2074-08-31,293,22,221,8928,82,37,2859,5149,93,85,benign
http://example.com/620,54,9,UTF-8,nginx,413,IN,TX,2051-09-30,2074-09-30,760,13,69,6270,33,53,158,168,50,88,benign
http://example.com/621,44,9,ISO-8859-1,IIS,9021,IN,TX,2051-10-31,2074-10-31,784,4,146,2723,98,58,870,3608,90,67,benign
http://example.com/622,91,3,ISO-8859-1,nginx,483,CN,CA,2051-11-30,2074-11-30,185,65,189,2878,92,83,488,400,66,98,malicious
http://example.com/623,51,2,ISO-8859-1,nginx,5984,DE,TX,2051-12-31,2074-12-31,876,23,4,3852,87,78,3522,6897,74,40,benign
http://example.com/624,14,2,ISO-8859-1,IIS,1912,CN,TX,2052-01-31,2075-01-31,551,17,129,8952,17,36,7112,2700,13,49,malicious
http://example.com/625,36,0,ISO-8859-1,IIS,2424,US,PA,2052-02-29,2075-02-28,223,26,50,4465,75,11,4952,2253,15,43,malicious
http://example.com/626,79,3,ISO-8859-1,Apache,5348,CN,CA,2052-03-31,2075-03-31,151,23,84,4440,32,27,695,5005,73,8,benign
http://example.com/627,71,0,UTF-8,nginx,3529,IN,TX,2052-04-30,2075-04-30,139,28,70,4855,79,2,8727,4118,27,58,malicious
http://example.com/628,41,7,UTF-8,IIS,3391,JP,FL,2052-05-31,2075-05-31,366,10,148,8376,68,22,9765,3182,8,89,benign
http://example.com/629,17,0,UTF-8,IIS,7273,US,CA,2052-06-30,2075-06-30,127,17,20,3770,39,66,2082,7174,70,90,malicious
http://example.com/630,94,5,ISO-8859-1,nginx,4946,JP,PA,2052-07-31,2075-07-31,350,3,174,9198,94,84,9065,1339,50,26,benign
http://example.com/631,27,6,ISO-8859-1,IIS,6867,US,NY,2052-08-31,2075-08-31,146,32,27,3621,10,17,8309,559,88,81,benign
http://example.com/632,87,9,ISO-8859-1,nginx,327,US,PA,2052-09-30,2075-09-30,284,77,26,1975,87,4,4430,8082,67,93,benign
http://example.com/633,24,1,UTF-8,IIS,6173,IN,PA,2052-10-31,2075-10-31,468,41,160,4058,24,14,5529,2726,26,58,malicious
http://example.com/634,35,3,UTF-8,nginx,5804,CN,CA,2052-11-30,2075-11-30,217,31,10,2236,58,7,1792,3863,36,94,malicious
http://example.com/635,62,2,ISO-8859-1,IIS,8303,IN,CA,2052-12-31,2075-12-31,435,50,82,9145,69,79,2870,7120,21,2,malicious
http://example.com/636,53,8,ISO-8859-1,IIS,7865,IN,FL,2053-01-31,2076-01-31,731,3,105,606,64,94,4476,2901,77,92,malicious
http://example.com/637,41,6,ISO-8859-1,Apache,1622,IN,FL,2053-02-28,2076-02-29,144,19,140,8699,19,16,5026,563,52,6,benign
http://example.com/638,37,1,ISO-8859-1,nginx,791,JP,CA,2053-03-31,2076-03-31,840,84,202,5490,8,66,3367,1097,11,81,benign
http://example.com/639,48,5,ISO-8859-1,Apache,1839,US,CA,2053-04-30,2076-04-30,276,66,88,8815,71,19,9430,5741,8,15,malicious
http://example.com/640,41,8,UTF-8,IIS,1625,DE,CA,2053-05-31,2076-05-31,753,88,24,5713,40,1,7664,6484,57,48,malicious
http://example.com/641,86,2,ISO-8859-1,nginx,169,CN,NY,2053-06-30,2076-06-30,59,67,117,6850,13,31,1795,1778,46,31,malicious
http://example.com/642,88,5,ISO-8859-1,nginx,6351,IN,PA,2053-07-31,2076-07-31,609,61,179,3150,27,4,1686,964,78,88,malicious
http://example.com/643,27,2,ISO-8859-1,IIS,3223,US,FL,2053-08-31,2076-08-31,842,57,166,7192,82,91,4780,9482,97,43,benign
http://example.com/644,79,2,ISO-8859-1,IIS,4824,CN,FL,2053-09-30,2076-09-30,374,46,46,2497,88,58,5547,7836,2,95,benign
http://example.com/645,20,3,UTF-8,IIS,7749,DE,TX,2053-10-31,2076-10-31,403,74,217,8012,2,56,5560,2797,64,18,benign
http://example.com/646,41,8,ISO-8859-1,IIS,1387,DE,NY,2053-11-30,2076-11-30,880,79,136,8619,16,53,8065,9156,52,2,malicious
http://example.com/647,29,7,ISO-8859-1,nginx,8867,IN,CA,2053-12-31,2076-12-31,692,58,55,1409,14,89,2368,3026,65,59,malicious
http://example.com/648,49,0,ISO-8859-1,Apache,5054,DE,CA,2054-01-31,2077-01-31,113,99,78,7302,17,86,7349,7642,11,34,malicious
http://example.com/649,17,0,UTF-8,nginx,844,DE,NY,2054-02-28,2077-02-28,494,5,235,7800,60,43,7561,4529,6,28,malicious
http://example.com/650,44,6,ISO-8859-1,nginx,6375,CN,FL,2054-03-31,2077-03-31,614,94,159,4818,70,74,3586,7510,96,74,benign
http://example.com/651,78,2,UTF-8,nginx,4676,CN,CA,2054-04-30,2077-04-30,335,39,88,6050,99,97,5901,7318,79,69,benign
http://example.com/652,87,6,ISO-8859-1,nginx,5176,IN,TX,2054-05-31,2077-05-31,830,76,16,855,17,49,2849,7125,76,82,malicious
http://example.com/653,30,8,ISO-8859-1,IIS,9316,US,FL,2054-06-30,2077-06-30,568,22,148,245,45,60,7885,2497,64,44,benign
http://example.com/654,33,2,ISO-8859-1,Apache,1041,IN,PA,2054-07-31,2077-07-31,284,51,38,5216,38,94,7075,2321,93,26,benign
http://example.com/655,26,2,ISO-8859-1,nginx,5150,JP,NY,2054-08-31,2077-08-31,128,3,111,3674,64,94,1505,5914,55,68,benign
http://example.com/656,27,1,ISO-8859-1,nginx,867,DE,FL,2054-09-30,2077-09-30,891,36,15,9919,6,16,3675,6604,44,89,benign
http://example.com/657,21,9,ISO-8859-1,Apache,2538,US,PA,2054-10-31,2077-10-31,977,41,78,5023,60,73,2827,7622,86,34,malicious
http://example.com/658,25,0,ISO-8859-1,IIS,9125,CN,TX,2054-11-30,2077-11-30,314,43,245,1958,49,81,6587,5885,14,18,benign
http://example.com/659,13,8,ISO-8859-1,nginx,8919,JP,NY,2054-12-31,2077-12-31,959,96,76,4822,21,99,6391,6319,83,16,benign
http://example.com/660,98,5,ISO-8859-1,IIS,476,JP,CA,2055-01-31,2078-01-31,597,41,162,3698,99,60,2601,4098,5,34,benign
http://example.com/661,43,5,UTF-8,nginx,189,DE,CA,2055-02-28,2078-02-28,711,28,72,729,23,47,1037,2903,99,76,benign
http://example.com/662,55,7,UTF-8,nginx,9357,CN,PA,2055-03-31,2078-03-31,70,18,19,3618,76,15,1855,4647,25,77,malicious
http://example.com/663,84,4,UTF-8,Apache,6166,US,FL,2055-04-30,2078-04-30,344,83,238,6658,57,63,3490,6610,50,29,benign
http://example.com/664,86,8,UTF-8,Apache,9350,CN,TX,2055-05-31,2078-05-31,989,31,197,4452,64,28,5916,9117,73,47,benign
http://example.com/665,40,4,ISO-8859-1,IIS,5675,DE,PA,2055-06-30,2078-06-30,97,43,120,7529,29,20,1316,3761,71,56,malicious
http://example.com/666,34,1,ISO-8859-1,nginx,2755,JP,TX,2055-07-31,2078-07-31,299,54,219,9196,27,97,1303,151,82,16,malicious
http://example.com/667,83,5,UTF-8,IIS,1615,DE,TX,2055-08-31,2078-08-31,175,79,63,5655,6,63,1990,6158,2,14,malicious
http://example.com/668,33,8,UTF-8,Apache,3117,IN,TX,2055-09-30,2078-09-30,744,4,105,8097,21,33,8682,3615,10,81,malicious
http://example.com/669,74,2,UTF-8,Apache,7911,JP,NY,2055-10-31,2078-10-31,883,45,205,207,71,36,7788,3430,2,13,malicious
http://example.com/670,34,9,UTF-8,Apache,7443,DE,PA,2055-11-30,2078-11-30,74,75,32,9334,41,13,6600,7591,60,13,malicious
http://example.com/671,37,3,ISO-8859-1,Apache,1673,US,NY,2055-12-31,2078-12-31,142,44,223,9680,80,62,6816,1774,45,44,benign
http://example.com/672,45,9,UTF-8,Apache,5697,US,FL,2056-01-31,2079-01-31,930,20,233,9968,5,68,3846,6128,8,96,benign
http://example.com/673,91,7,ISO-8859-1,IIS,4026,US,FL,2056-02-29,2079-02-28,22,77,110,5598,15,23,8390,1461,58,37,malicious
http://example.com/674,15,5,ISO-8859-1,IIS,3896,IN,CA,2056-03-31,2079-03-31,180,21,165,4355,21,72,2295,9078,7,62,benign
http://example.com/675,75,6,ISO-8859-1,Apache,8923,CN,CA,2056-04-30,2079-04-30,44,29,194,4295,58,13,4765,655,99,74,benign
http://example.com/676,76,6,UTF-8,nginx,1332,US,CA,2056-05-31,2079-05-31,468,22,7,8556,4,88,9293,7892,87,10,benign
http://example.com/677,81,3,UTF-8,nginx,2364,IN,FL,2056-06-30,2079-06-30,91,4,176,3921,69,40,7449,2212,72,47,benign
http://example.com/678,57,5,ISO-8859-1,nginx,2147,US,TX,2056-07-31,2079-07-31,268,62,139,776,7,30,9862,2310,21,25,benign
http://example.com/679,92,8,UTF-8,nginx,635,IN,TX,2056-08-31,2079-08-31,33,92,203,5278,35,94,4498,1801,97,66,malicious
http://example.com/680,79,2,UTF-8,nginx,7984,US,PA,2056-09-30,2079-09-30,677,58,87,5666,36,25,3729,2812,47,24,benign
http://example.com/681,87,7,ISO-8859-1,Apache,6981,CN,FL,2056-10-31,2079-10-31,581,93,31,4069,15,97,7866,6563,1,80,benign
http://example.com/682,76,6,ISO-8859-1,IIS,7478,DE,CA,2056-11-30,2079-11-30,363,81,172,5520,92,73,6247,2416,12,60,malicious
http://example.com/683,57,3,UTF-8,Apache,3197,US,FL,2056-12-31,2079-12-31,707,51,45,707,2,26,1163,6569,75,85,benign
http://example.com/684,74,9,ISO-8859-1,nginx,9567,DE,TX,2057-01-31,2080-01-31,132,64,200,5774,57,24,8930,1710,48,92,benign
http://example.com/685,53,2,UTF-8,nginx,3173,US,TX,2057-02-28,2080-02-29,758,38,56,5988,5,97,9434,4452,94,25,benign
http://example.com/686,72,6,UTF-8,IIS,1125,CN,NY,2057-03-31,2080-03-31,381,80,160,5432,71,39,8843,6443,4,33,benign
http://example.com/687,55,9,ISO-8859-1,Apache,2151,DE,NY,2057-04-30,2080-04-30,679,2,240,7456,86,89,3375,4805,34,89,benign
http://example.com/688,28,8,ISO-8859-1,IIS,3721,IN,PA,2057-05-31,2080-05-31,965,41,149,6886,95,79,1076,9419,87,8,benign
http://example.com/689,73,9,UTF-8,nginx,4663,US,FL,2057-06-30,2080-06-30,276,70,31,2494,32,61,4169,5591,32,39,malicious
http://example.com/690,92,2,ISO-8859-1,nginx,8492,US,NY,2057-07-31,2080-07-31,155,26,1,8170,72,49,6502,9196,3,74,benign
http://example.com/691,82,9,UTF-8,IIS,4503,IN,NY,2057-08-31,2080-08-31,386,27,205,9452,41,41,445,8455,92,6,malicious
http://example.com/692,80,8,ISO-8859-1,nginx,3423,CN,FL,2057-09-30,2080-09-30,534,53,139,5249,42,70,5042,9428,68,29,malicious
http://example.com/693,59,7,UTF-8,Apache,3458,JP,TX,2057-10-31,2080-10-31,199,94,93,6389,75,20,3042,4810,57,65,benign
http://example.com/694,72,2,ISO-8859-1,nginx,6241,US,PA,2057-11-30,2080-11-30,274,14,68,9783,65,44,7504,2125,76,29,benign
http://example.com/695,50,7,UTF-8,nginx,5117,IN,PA,2057-12-31,2080-12-31,500,52,36,2121,40,16,1176,205,24,67,benign
http://example.com/696,16,3,UTF-8,Apache,6535,JP,PA,2058-01-31,2081-01-31,458,71,79,7884,83,21,9463,4559,33,57,malicious
http://example.com/697,18,5,ISO-8859-1,nginx,7421,US,NY,2058-02-28,2081-02-28,49,69,187,4698,38,15,3870,3192,3,54,malicious
http://example.com/698,13,9,UTF-8,IIS,3071,DE,TX,2058-03-31,2081-03-31,969,91,67,3115,42,39,5752,9444,4,13,malicious
http://example.com/699,98,1,UTF-8,IIS,8877,IN,PA,2058-04-30,2081-04-30,697,3,184,5410,37,42,8524,798,30,76,benign
http://example.com/700,58,7,UTF-8,nginx,3445,DE,FL,2058-05-31,2081-05-31,987,93,51,2148,56,61,8148,9038,70,88,malicious
http://example.com/701,85,8,UTF-8,Apache,5916,CN,PA,2058-06-30,2081-06-30,531,16,157,6069,71,4,550,6171,49,76,benign
http://example.com/702,15,6,UTF-8,Apache,4704,JP,CA,2058-07-31,2081-07-31,627,33,213,993,55,24,9654,5839,30,76,benign
http://example.com/703,91,7,ISO-8859-1,IIS,3524,IN,TX,2058-08-31,2081-08-31,91,5,130,9379,89,3,450,9252,72,36,malicious
http://example.com/704,30,6,UTF-8,nginx,4200,US,CA,2058-09-30,2081-09-30,860,35,6,6187,54,1,9600,3591,82,43,malicious
http://example.com/705,24,9,UTF-8,Apache,8651,US,TX,2058-10-31,2081-10-31,455,98,159,3033,22,94,4104,3397,16,5,benign
http://example.com/706,76,3,UTF-8,Apache,3577,JP,FL,2058-11-30,2081-11-30,338,38,54,2381,27,13,4778,3077,53,25,malicious
http://example.com/707,75,0,ISO-8859-1,IIS,7282,DE,NY,2058-12-31,2081-12-31,52,79,88,8364,47,54,344,308,6,13,malicious
http://example.com/708,65,2,ISO-8859-1,IIS,7540,DE,NY,2059-01-31,2082-01-31,495,65,168,1480,38,82,4745,3416,24,7,benign
http://example.com/709,77,6,UTF-8,Apache,4758,IN,TX,2059-02-28,2082-02-28,634,7,145,583,39,40,4834,5507,92,23,malicious
http://example.com/710,41,6,UTF-8,IIS,2912,IN,PA,2059-03-31,2082-03-31,852,14,5,9321,15,11,540,7333,96,85,malicious
http://example.com/711,75,2,ISO-8859-1,Apache,144,DE,CA,2059-04-30,2082-04-30,849,62,2,3879,66,42,9759,1991,89,38,benign
http://example.com/712,38,0,ISO-8859-1,nginx,733,IN,FL,2059-05-31,2082-05-31,776,90,58,6201,61,93,6015,9468,28,48,benign
http://example.com/713,75,9,UTF-8,IIS,9502,DE,PA,2059-06-30,2082-06-30,3,79,12,5054,60,4,511,3606,21,84,malicious
http://example.com/714,43,8,ISO-8859-1,IIS,6904,JP,NY,2059-07-31,2082-07-31,680,64,5,6053,8,25,913,2139,8,62,malicious
http://example.com/715,36,5,UTF-8,nginx,2868,IN,PA,2059-08-31,2082-08-31,280,58,106,6380,44,36,4778,3389,36,25,malicious
http://example.com/716,69,6,UTF-8,Apache,8885,DE,CA,2059-09-30,2082-09-30,289,9,188,878,43,64,1830,9744,9,9,benign
http://example.com/717,48,0,UTF-8,Apache,9716,IN,NY,2059-10-31,2082-10-31,72,6,169,3575,6,44,6743,6745,40,76,malicious
http://example.com/718,53,0,ISO-8859-1,IIS,7975,US,TX,2059-11-30,2082-11-30,136,73,148,4823,84,40,2074,4861,85,57,benign
http://example.com/719,91,3,UTF-8,Apache,2026,US,FL,2059-12-31,2082-12-31,849,75,200,6986,27,92,649,1717,51,13,benign
http://example.com/720,45,6,UTF-8,Apache,956,CN,FL,2060-01-31,2083-01-31,767,80,129,6813,45,45,2037,8286,1,72,benign
http://example.com/721,28,7,ISO-8859-1,nginx,6088,DE,NY,2060-02-29,2083-02-28,970,11,56,8701,23,8,303,534,63,70,benign
http://example.com/722,54,9,UTF-8,nginx,8843,CN,TX,2060-03-31,2083-03-31,652,78,70,1159,81,85,3688,1746,68,38,malicious
http://example.com/723,93,8,UTF-8,nginx,7947,DE,CA,2060-04-30,2083-04-30,997,45,56,6473,13,35,7183,6767,74,30,malicious
http://example.com/724,30,0,UTF-8,IIS,4238,IN,FL,2060-05-31,2083-05-31,392,31,54,7494,68,44,2636,5358,26,49,malicious
http://example.com/725,32,3,ISO-8859-1,nginx,4374,DE,NY,2060-06-30,2083-06-30,207,31,139,2409,84,18,5888,7290,40,15,malicious
http://example.com/726,98,3,ISO-8859-1,nginx,9772,US,FL,2060-07-31,2083-07-31,259,89,3,1700,64,47,8398,1540,3,71,malicious
http://example.com/727,36,2,UTF-8,Apache,706,IN,TX,2060-08-31,2083-08-31,929,77,95,2333,25,25,3911,6195,9,50,benign
http://example.com/728,81,6,ISO-8859-1,nginx,8963,US,CA,2060-09-30,2083-09-30,262,89,28,9944,86,41,2801,6975,32,14,benign
http://example.com/729,28,0,UTF-8,IIS,5122,IN,TX,2060-10-31,2083-10-31,782,60,111,7453,52,5,7925,4543,67,88,malicious
http://example.com/730,50,8,UTF-8,nginx,116,DE,PA,2060-11-30,2083-11-30,504,68,107,9589,48,64,6074,4960,4,37,malicious
http://example.com/731,35,7,ISO-8859-1,IIS,5834,DE,TX,2060-12-31,2083-12-31,549,60,120,451,61,62,4036,9225,6,78,malicious
http://example.com/732,37,1,ISO-8859-1,Apache,2973,US,TX,2061-01-31,2084-01-31,202,45,133,6569,17,72,4190,9438,73,88,malicious
http://example.com/733,73,1,UTF-8,Apache,7865,JP,FL,2061-02-28,2084-02-29,735,67,124,8756,40,87,9249,7813,26,70,benign
http://example.com/734,77,7,ISO-8859-1,nginx,5249,DE,TX,2061-03-31,2084-03-31,346,91,90,3266,75,3,7056,480,2,89,malicious
http://example.com/735,89,0,ISO-8859-1,Apache,5411,JP,NY,2061-04-30,2084-04-30,989,54,16,5353,89,37,9352,9116,66,71,benign
http://example.com/736,60,6,ISO-8859-1,nginx,2584,IN,FL,2061-05-31,2084-05-31,51,0,245,2309,69,95,2646,9830,85,81,benign
http://example.com/737,83,8,UTF-8,Apache,6422,JP,FL,2061-06-30,2084-06-30,592,76,31,8847,85,93,3836,7273,86,20,malicious
http://example.com/738,57,2,UTF-8,IIS,8907,US,PA,2061-07-31,2084-07-31,355,66,28,399,26,41,1772,1737,3,15,benign
http://example.com/739,19,6,ISO-8859-1,Apache,6877,CN,NY,2061-08-31,2084-08-31,722,48,135,3966,80,20,501,7643,35,66,malicious
http://example.com/740,82,5,UTF-8,nginx,3305,CN,TX,2061-09-30,2084-09-30,518,24,230,8647,56,67,8893,624,59,64,benign
http://example.com/741,48,6,UTF-8,nginx,4507,US,PA,2061-10-31,2084-10-31,362,15,137,663,40,87,4413,3207,38,12,benign
http://example.com/742,28,6,ISO-8859-1,nginx,3907,CN,NY,2061-11-30,2084-11-30,44,84,39,4988,85,40,6452,8242,33,63,benign
http://example.com/743,73,9,UTF-8,IIS,8816,US,PA,2061-12-31,2084-12-31,826,12,227,9314,96,85,8579,1193,15,60,benign
http://example.com/744,28,0,ISO-8859-1,Apache,3273,DE,CA,2062-01-31,2085-01-31,377,51,171,1290,68,77,187,204,75,31,benign
http://example.com/745,85,2,UTF-8,nginx,1573,JP,TX,2062-02-28,2085-02-28,788,35,27,3310,8,8,7246,1839,74,11,malicious
http://example.com/746,71,9,UTF-8,IIS,3438,CN,PA,2062-03-31,2085-03-31,411,71,76,6478,73,5,6379,3226,14,94,benign
http://example.com/747,22,0,ISO-8859-1,IIS,4657,DE,CA,2062-04-30,2085-04-30,770,43,117,9318,45,25,2305,1776,66,40,malicious
http://example.com/748,34,4,UTF-8,IIS,2512,CN,TX,2062-05-31,2085-05-31,141,82,89,8547,17,39,3067,8004,45,65,malicious
http://example.com/749,98,2,ISO-8859-1,Apache,2251,IN,PA,2062-06-30,2085-06-30,257,46,107,2518,41,37,4350,8127,48,7,benign
http://example.com/750,51,0,UTF-8,Apache,3282,US,PA,2062-07-31,2085-07-31,796,79,221,2663,77,5,3634,5016,44,58,malicious
http://example.com/751,48,1,UTF-8,Apache,8719,US,PA,2062-08-31,2085-08-31,913,75,223,3051,9,8,8511,3034,37,24,benign
http://example.com/752,39,9,UTF-8,IIS,8262,DE,PA,2062-09-30,2085-09-30,36,19,122,7483,70,4,9774,5256,29,4,malicious
http://example.com/753,14,4,ISO-8859-1,Apache,4664,IN,FL,2062-10-31,2085-10-31,940,17,126,369,91,41,3338,1142,99,44,malicious
