관리번호,자치구,AP별 이용량(GB),anomaly,latitude,longitude
GR030089,구로구,45.6648908,1,37.4951999,126.8877
SD000500,성동구,45.6613128,1,37.5635,127.0365
WF181341,강남구,45.64884,1,37.5177,127.0473
SP260013,송파구,45.6320261,1,37.5145,127.1058
GB130008,강북구,45.629963,1,37.6395,127.0255
WF190706,서대문구,45.6189532,1,37.5790747,126.9367861
SD000035,성동구,45.5838365,1,37.5635,127.0365
GS200063,강서구,45.5713149,1,37.5509,126.8497
SD000132,성동구,45.5695666,1,37.5635,127.0365
DB130023,도봉구,45.5480527,1,37.6686,127.0466
GS040026,강서구,45.4087742,1,37.5509,126.8497
SD000313,성동구,45.3910983,1,37.5635,127.0365
WF181299,관악구,45.3306488,1,37.4782,126.9518
GS100078,강서구,45.2671866,1,37.5509,126.8497
WF2020101,동대문구,45.2630844,1,37.5741982,127.0395092
SC090007,서초구,45.2306428,1,37.4835,127.0322
WF201335,도봉구,45.2096185,1,37.6686,127.0466
GS130207,강서구,45.1994104,1,37.5509,126.8497
SD000320,성동구,45.1788032,1,37.5635,127.0365
WF201028,강동구,45.1473425,1,37.53,127.1237
WF210007,동작구,45.1404107,1,37.5120999,126.9395
WF201340,도봉구,45.110531,1,37.6686,127.0466
YDP110002,영등포구,45.0860002,1,37.5262,126.8959
HT210146,중구,45.0705303,1,37.5636559,126.9975097
WF201179,강서구,45.0509298,1,37.5509,126.8497
GS050057,강서구,45.0368246,1,37.5509,126.8497
MP020019,마포구,45.0156191,1,37.566571,126.9015317
WN003827,성동구,45.0014982,1,37.5635,127.0365
WN200049,강남구,44.9315837,1,37.5177,127.0473
NW160086,노원구,44.9159433,1,37.654,127.0567
WF201338,도봉구,44.8955473,1,37.6686,127.0466
GB130001,강북구,44.8879074,1,37.6395,127.0255
GS100075,강서구,44.8717443,1,37.5509,126.8497
EP160020,은평구,44.8308379,1,37.6024,126.9293
SD000334,성동구,44.8283566,1,37.5635,127.0365
GS200040,강서구,44.8275175,1,37.5509,126.8497
JG160009,중구,44.8115401,1,37.5636559,126.9975097
WF171349,도봉구,44.784852,1,37.6686,127.0466
WF110196,중구,44.7827958,1,37.5636559,126.9975097
GR050041,구로구,44.7621609,1,37.4951999,126.8877
MP020075,마포구,44.6597446,1,37.566571,126.9015317
GD130114,강동구,44.595764,1,37.53,127.1237
WF121364,동대문구,44.5884649,1,37.5741982,127.0395092
SC020004,서초구,44.5130329,1,37.4835,127.0322
EP180005,은평구,44.5085252,1,37.6024,126.9293
YS000009,용산구,44.4912158,1,37.5323,126.99
GS050063,강서구,44.4676207,1,37.5509,126.8497
GS130201,강서구,44.4448116,1,37.5509,126.8497
WF201584,양천구,44.413193,1,37.5171,126.8663
WF201545,성북구,44.4054421,1,37.59,127.0165
WF191076,종로구,44.3441269,1,37.5806949,126.9827989
SIGMUL116,강서구,44.3429764,1,37.5509,126.8497
WF121937,중구,44.3288804,1,37.5636559,126.9975097
WF190831,양천구,44.3091319,1,37.5171,126.8663
WF201373,도봉구,44.3041291,1,37.6686,127.0466
WF181167,은평구,44.2940983,1,37.6024,126.9293
WF140015,광진구,44.267148,1,37.5384,127.0828
GR130026,구로구,44.2508646,1,37.4951999,126.8877
GA010004,관악구,44.2437399,1,37.4782,126.9518
WF191235,은평구,44.2362818,1,37.6024,126.9293
GR040003,구로구,44.2362779,1,37.4951999,126.8877
GS150027,강서구,44.2359906,1,37.5509,126.8497
WF201362,도봉구,44.2206904,1,37.6686,127.0466
GR150011,구로구,44.2147313,1,37.4951999,126.8877
WF201521,성동구,44.2144981,1,37.5635,127.0365
WF191102,종로구,44.2078839,1,37.5806949,126.9827989
MP030031,마포구,44.2048373,1,37.566571,126.9015317
JG000067,중구,44.2002928,1,37.5636559,126.9975097
WF171789,금천구,44.1855786,1,37.4565,126.8954
WF205007,중구,44.1844058,1,37.5636559,126.9975097
WF181282,금천구,44.1495734,1,37.4565,126.8954
WF171757,금천구,44.1388937,1,37.4565,126.8954
HT210163,송파구,44.1092953,1,37.5145,127.1058
GD130035,강동구,44.1019103,1,37.53,127.1237
GS190029,강서구,44.0757751,1,37.5509,126.8497
DDM160008,동대문구,44.0305699,1,37.5741982,127.0395092
WF181357,강동구,43.9944657,1,37.53,127.1237
GR180001,구로구,43.9846956,1,37.4951999,126.8877
SD000150-1,성동구,43.9619772,1,37.5635,127.0365
GS110029,강서구,43.9586308,1,37.5509,126.8497
GS180122,강서구,43.9322767,1,37.5509,126.8497
MP030046,마포구,43.924995,1,37.566571,126.9015317
SDM150019,서대문구,43.8977131,1,37.5790747,126.9367861
EP000069,은평구,43.8720101,1,37.6024,126.9293
MP020005,마포구,43.8420421,1,37.566571,126.9015317
WF140036,서초구,43.8146276,1,37.4835,127.0322
YC100004,양천구,43.8026345,1,37.5171,126.8663
SIGMUL066,강서구,43.7957784,1,37.5509,126.8497
GS080046,강서구,43.7862287,1,37.5509,126.8497
WF171179,용산구,43.7764862,1,37.5323,126.99
WF201127,강동구,43.7551053,1,37.53,127.1237
SD000254,성동구,43.7258716,1,37.5635,127.0365
GB090007,강북구,43.6973551,1,37.6395,127.0255
GS090048,강서구,43.6894122,1,37.5509,126.8497
SD000176,성동구,43.6697095,1,37.5635,127.0365
WF190376,금천구,43.6596834,1,37.4565,126.8954
GS060062,강서구,43.6465099,1,37.5509,126.8497
GS100061,강서구,43.6366737,1,37.5509,126.8497
GS060044,강서구,43.5695773,1,37.5509,126.8497
GR010038,구로구,43.5620803,1,37.4951999,126.8877
EP110009,은평구,43.5596596,1,37.6024,126.9293
GS060088,강서구,43.5590278,1,37.5509,126.8497
GS100065,강서구,43.5509827,1,37.5509,126.8497
GJ150004,광진구,43.5308063,1,37.5384,127.0828
SD000188,성동구,43.5115824,1,37.5635,127.0365
GS200033,강서구,43.4497407,1,37.5509,126.8497
WF171938,관악구,43.4421097,1,37.4782,126.9518
SD000180,성동구,43.3929006,1,37.5635,127.0365
GS200061,강서구,43.3906599,1,37.5509,126.8497
GS060073,강서구,43.3854762,1,37.5509,126.8497
WF120043,마포구,43.3823578,1,37.566571,126.9015317
GS140040,강서구,43.3501089,1,37.5509,126.8497
WF181056,중랑구,43.3078916,1,37.6063,127.093
GR120007,구로구,43.304163,1,37.4951999,126.8877
JR140002,종로구,43.3015818,1,37.5806949,126.9827989
WF140069,은평구,43.2360688,1,37.6024,126.9293
DB010002,도봉구,43.2068667,1,37.6686,127.0466
WF181159,은평구,43.2015229,1,37.6024,126.9293
JN160068,중랑구,43.19495,1,37.6063,127.093
DB010010,도봉구,43.1945004,1,37.6686,127.0466
SD000281,성동구,43.1940119,1,37.5635,127.0365
SIGMUL112,강서구,43.1793917,1,37.5509,126.8497
WF120456,중구,43.1222794,1,37.5636559,126.9975097
DB130008,도봉구,43.1122792,1,37.6686,127.0466
WF201564,송파구,43.0624781,1,37.5145,127.1058
WF172020,서초구,43.0430187,1,37.4835,127.0322
NW030008,노원구,42.9984853,1,37.654,127.0567
WF171784,금천구,42.9789339,1,37.4565,126.8954
WF171441,노원구,42.9764751,1,37.654,127.0567
EP070031,은평구,42.9647986,1,37.6024,126.9293
WF171275,중랑구,42.9646762,1,37.6063,127.093
WF201035,강동구,42.944664,1,37.53,127.1237
GS110045,강서구,42.8570234,1,37.5509,126.8497
WF172289,서초구,42.8527357,1,37.4835,127.0322
EP120005,은평구,42.8239908,1,37.6024,126.9293
GC040008,금천구,42.8106865,1,37.4565,126.8954
WF190098,강북구,42.793529,1,37.6395,127.0255
SD000155,성동구,42.779834,1,37.5635,127.0365
WF181170,은평구,42.7156608,1,37.6024,126.9293
GS180092,강서구,42.6980101,1,37.5509,126.8497
WN200011,종로구,42.6047816,1,37.5806949,126.9827989
WF205053,중구,42.6038934,1,37.5636559,126.9975097
GR090012,구로구,42.5900329,1,37.4951999,126.8877
GN190008,강남구,42.5738458,1,37.5177,127.0473
GD140010,강동구,42.5578772,1,37.53,127.1237
WF171801,금천구,42.5373037,1,37.4565,126.8954
GS180094,강서구,42.4694569,1,37.5509,126.8497
GS090065,강서구,42.468807,1,37.5509,126.8497
EP110032,은평구,42.4589047,1,37.6024,126.9293
YDP200006,영등포구,42.4547399,1,37.5262,126.8959
WF161895,마포구,42.3974792,1,37.566571,126.9015317
WF191080,종로구,42.3801212,1,37.5806949,126.9827989
GS010047,강서구,42.3174628,1,37.5509,126.8497
WF140024,동대문구,42.2803726,1,37.5741982,127.0395092
WF201431,동작구,42.2771376,1,37.5120999,126.9395
WF151667,노원구,42.269265,1,37.654,127.0567
WF201016,강남구,42.2639869,1,37.5177,127.0473
WF190173,강서구,42.2464004,1,37.5509,126.8497
WF190966,은평구,42.2391574,1,37.6024,126.9293
GS150021,강서구,42.1975418,1,37.5509,126.8497
WF201374,도봉구,42.1901521,1,37.6686,127.0466
DB050001,도봉구,42.1865935,1,37.6686,127.0466
WF201575,양천구,42.1750136,1,37.5171,126.8663
WF171940,관악구,42.1743227,1,37.4782,126.9518
GS180126,강서구,42.1689706,1,37.5509,126.8497
GS060078,강서구,42.1531387,1,37.5509,126.8497
EP160003,은평구,42.1024995,1,37.6024,126.9293
WF201089,강동구,42.0998188,1,37.53,127.1237
SD000255,성동구,42.0268876,1,37.5635,127.0365
WF160047,마포구,41.970684,1,37.566571,126.9015317
GA070003,관악구,41.9423193,1,37.4782,126.9518
WN003960,성동구,41.9221047,1,37.5635,127.0365
GC020016,금천구,41.9150595,1,37.4565,126.8954
WF190314,구로구,41.8877472,1,37.4951999,126.8877
DB100014,도봉구,41.8863137,1,37.6686,127.0466
DB110016,도봉구,41.8850305,1,37.6686,127.0466
JR050007,종로구,41.8512358,1,37.5806949,126.9827989
WF201365,도봉구,41.836807,1,37.6686,127.0466
WF201618,영등포구,41.8343596,1,37.5262,126.8959
JN160071,중랑구,41.8272016,1,37.6063,127.093
JN150004,중랑구,41.810931,1,37.6063,127.093
WF190318,구로구,41.8005401,1,37.4951999,126.8877
GR080022,구로구,41.7990463,1,37.4951999,126.8877
GS120057,강서구,41.7374187,1,37.5509,126.8497
WF190999,은평구,41.7259955,1,37.6024,126.9293
WF190532,동대문구,41.7119228,1,37.5741982,127.0395092
GN070033,강남구,41.691849,1,37.5177,127.0473
WF201164,강서구,41.6639939,1,37.5509,126.8497
GS110038,강서구,41.6131356,1,37.5509,126.8497
DBGURUCUS004,도봉구,41.5883056,1,37.6686,127.0466
WF181017,중구,41.5486231,1,37.5636559,126.9975097
GS100092,강서구,41.5456542,1,37.5509,126.8497
SD000158,성동구,41.5194649,1,37.5635,127.0365
DB120011,도봉구,41.5005064,1,37.6686,127.0466
WF170053,중구,41.4855394,1,37.5636559,126.9975097
GS180097,강서구,41.4585754,1,37.5509,126.8497
GR090008,구로구,41.4556386,1,37.4951999,126.8877
WF160037,마포구,41.4402077,1,37.566571,126.9015317
GS190040,강서구,41.4275333,1,37.5509,126.8497
GB130018,강북구,41.4125295,1,37.6395,127.0255
GS180087,강서구,41.410715,1,37.5509,126.8497
WN003922,성동구,41.4089029,1,37.5635,127.0365
EP010002,은평구,41.4065777,1,37.6024,126.9293
WF110062,중구,41.3875578,1,37.5636559,126.9975097
WF181073,성북구,41.3524689,1,37.59,127.0165
MP030033,마포구,41.3486584,1,37.566571,126.9015317
WF201245,구로구,41.3281006,1,37.4951999,126.8877
YDP240013,영등포구,41.3188012,1,37.5262,126.8959
WF181197,서대문구,41.3061923,1,37.5790747,126.9367861
WF201233,광진구,41.3035695,1,37.5384,127.0828
EP060004,은평구,41.2379614,1,37.6024,126.9293
MP030053,마포구,41.2303659,1,37.566571,126.9015317
WF201023,강남구,41.2138572,1,37.5177,127.0473
GJ060004,광진구,41.1802392,1,37.5384,127.0828
YDP090005,영등포구,41.0935752,1,37.5262,126.8959
WF201598,양천구,41.0558479,1,37.5171,126.8663
WF172015,서초구,41.0436779,1,37.4835,127.0322
GS160055,강서구,41.0305695,1,37.5509,126.8497
GS100084,강서구,41.0266017,1,37.5509,126.8497
GS140042,강서구,41.0170653,1,37.5509,126.8497
WF171943,관악구,40.9922268,1,37.4782,126.9518
SDM150007,서대문구,40.9836818,1,37.5790747,126.9367861
WF190340,금천구,40.9833952,1,37.4565,126.8954
WF181340,강남구,40.9821424,1,37.5177,127.0473
SD000055,성동구,40.9381422,1,37.5635,127.0365
SDM090010,서대문구,40.875455,1,37.5790747,126.9367861
EP020014,은평구,40.8674538,1,37.6024,126.9293
JN030007,중랑구,40.8579299,1,37.6063,127.093
WF210006,동작구,40.8389664,1,37.5120999,126.9395
GS130015,강서구,40.830522,1,37.5509,126.8497
WF121068,강북구,40.7880572,1,37.6395,127.0255
EP050001,은평구,40.7547725,1,37.6024,126.9293
GS050016,강서구,40.7496832,1,37.5509,126.8497
GN090011,강남구,40.7275933,1,37.5177,127.0473
WF171146,용산구,40.7051205,1,37.5323,126.99
GS170042,강서구,40.7014902,1,37.5509,126.8497
WF181115,노원구,40.6841466,1,37.654,127.0567
WF201553,송파구,40.682797,1,37.5145,127.1058
DB010001,도봉구,40.6325061,1,37.6686,127.0466
WF201550,송파구,40.6281806,1,37.5145,127.1058
WF201052,강동구,40.6274923,1,37.53,127.1237
WF190242,광진구,40.6258329,1,37.5384,127.0828
GS030015,강서구,40.6090973,1,37.5509,126.8497
WF181156,은평구,40.4869297,1,37.6024,126.9293
GR060040,구로구,40.4660455,1,37.4951999,126.8877
JR140005,종로구,40.4288333,1,37.5806949,126.9827989
GS050079,강서구,40.4052658,1,37.5509,126.8497
GN070034,강남구,40.4033931,1,37.5177,127.0473
MP010102,마포구,40.390946,1,37.566571,126.9015317
GR010048,구로구,40.3882279,1,37.4951999,126.8877
WF201642,영등포구,40.3842217,1,37.5262,126.8959
GS020023,강서구,40.3467397,1,37.5509,126.8497
WF171188,용산구,40.3466645,1,37.5323,126.99
GS090046,강서구,40.3379684,1,37.5509,126.8497
SD000273,성동구,40.3372492,1,37.5635,127.0365
WF201266,금천구,40.3294409,1,37.4565,126.8954
SDM050079,서대문구,40.309373,1,37.5790747,126.9367861
WF201586,양천구,40.2618841,1,37.5171,126.8663
WF201152,강서구,40.2612069,1,37.5509,126.8497
WF181316,서초구,40.2246757,1,37.4835,127.0322
GS060049,강서구,40.2192841,1,37.5509,126.8497
WF201475,마포구,40.2175173,1,37.566571,126.9015317
GR010041,구로구,40.1975296,1,37.4951999,126.8877
GS010043,강서구,40.1837192,1,37.5509,126.8497
WF181164,은평구,40.1826673,1,37.6024,126.9293
WN003982,성동구,40.1773483,1,37.5635,127.0365
WF171007,종로구,40.1326093,1,37.5806949,126.9827989
WF171285,중랑구,40.0940572,1,37.6063,127.093
HT210162,송파구,40.0805201,1,37.5145,127.1058
WF131641,도봉구,40.0529473,1,37.6686,127.0466
GD130093,강동구,40.0469327,1,37.53,127.1237
SIGMUL086,강서구,40.0319157,1,37.5509,126.8497
WF201279,노원구,40.029353,1,37.654,127.0567
YS170001,용산구,39.9910406,1,37.5323,126.99
DB110019,도봉구,39.9607076,1,37.6686,127.0466
GJ080004,광진구,39.9576831,1,37.5384,127.0828
WF201420,동대문구,39.9522753,1,37.5741982,127.0395092
WF110172,중구,39.933081,1,37.5636559,126.9975097
GN070046,강남구,39.931303,1,37.5177,127.0473
WF120118,서초구,39.9233088,1,37.4835,127.0322
GA100001,관악구,39.8578309,1,37.4782,126.9518
EP000039,은평구,39.8525026,1,37.6024,126.9293
YDP000045,영등포구,39.85105,1,37.5262,126.8959
GA110003,관악구,39.8426303,1,37.4782,126.9518
WF120256,은평구,39.8208422,1,37.6024,126.9293
WF121623,양천구,39.7848459,1,37.5171,126.8663
WF120308,중구,39.7736042,1,37.5636559,126.9975097
WF110195,중구,39.7711787,1,37.5636559,126.9975097
WF201148,강서구,39.7073996,1,37.5509,126.8497
GS050052,강서구,39.7019571,1,37.5509,126.8497
GS200039,강서구,39.6866717,1,37.5509,126.8497
GS110041,강서구,39.6565926,1,37.5509,126.8497
WF201097,강동구,39.6398845,1,37.53,127.1237
WF201516,서초구,39.604023,1,37.4835,127.0322
DB110030,도봉구,39.5813021,1,37.6686,127.0466
DB040014,도봉구,39.579541,1,37.6686,127.0466
GR020006,구로구,39.5698856,1,37.4951999,126.8877
WF171572,양천구,39.5455878,1,37.5171,126.8663
HT210068,중구,39.5437285,1,37.5636559,126.9975097
WF181214,마포구,39.5294782,1,37.566571,126.9015317
JR050014,종로구,39.5102712,1,37.5806949,126.9827989
WF171710,금천구,39.5047179,1,37.4565,126.8954
WF120267,종로구,39.5045035,1,37.5806949,126.9827989
GA070052,관악구,39.4658223,1,37.4782,126.9518
GN070054,강남구,39.4630176,1,37.5177,127.0473
SC090006,서초구,39.4524698,1,37.4835,127.0322
GS060087,강서구,39.4047779,1,37.5509,126.8497
GR140016,구로구,39.4029232,1,37.4951999,126.8877
YC140012,양천구,39.370062,1,37.5171,126.8663
EP170023,은평구,39.3295529,1,37.6024,126.9293
DBGURUCUS003,도봉구,39.2998782,1,37.6686,127.0466
WF171360,도봉구,39.2975135,1,37.6686,127.0466
DB100003,도봉구,39.2850759,1,37.6686,127.0466
SD000346,성동구,39.2615465,1,37.5635,127.0365
DDM160014,동대문구,39.2537434,1,37.5741982,127.0395092
GS010051,강서구,39.2453991,1,37.5509,126.8497
YDP240012,영등포구,39.2320697,1,37.5262,126.8959
GR040035,구로구,39.2195897,1,37.4951999,126.8877
GR070002,구로구,39.2074751,1,37.4951999,126.8877
EP000100,은평구,39.2069637,1,37.6024,126.9293
WF201567,송파구,39.205129,1,37.5145,127.1058
NW010008,노원구,39.1973791,1,37.654,127.0567
GS090049,강서구,39.1859601,1,37.5509,126.8497
JN150011,중랑구,39.1766571,1,37.6063,127.093
GS190015,강서구,39.161042,1,37.5509,126.8497
GR090005,구로구,39.1592297,1,37.4951999,126.8877
GS030035,강서구,39.0931399,1,37.5509,126.8497
WF130005,동작구,39.0912023,1,37.5120999,126.9395
GR040044,구로구,39.0470425,1,37.4951999,126.8877
SD000078,성동구,39.0041035,1,37.5635,127.0365
GJ100043,광진구,38.9639209,1,37.5384,127.0828
WF201021,강남구,38.9553101,1,37.5177,127.0473
WF110038,종로구,38.9024637,1,37.5806949,126.9827989
GS050054,강서구,38.8736488,1,37.5509,126.8497
WF190198,강서구,38.8477806,1,37.5509,126.8497
WF190527,동대문구,38.8382475,1,37.5741982,127.0395092
WF172022,서초구,38.8188201,1,37.4835,127.0322
WF141600,구로구,38.816199,1,37.4951999,126.8877
WF191112,중구,38.7780769,1,37.5636559,126.9975097
MP020085,마포구,38.7378442,1,37.566571,126.9015317
GR160004,구로구,38.7252515,1,37.4951999,126.8877
EP000040,은평구,38.6763538,1,37.6024,126.9293
SIGMUL123,강서구,38.6409891,1,37.5509,126.8497
WF150006,중구,38.6268097,1,37.5636559,126.9975097
WF201467,마포구,38.6254306,1,37.566571,126.9015317
SD000047,성동구,38.5901112,1,37.5635,127.0365
WF190574,동작구,38.5829368,1,37.5120999,126.9395
WF171174,용산구,38.5328322,1,37.5323,126.99
EP150004,은평구,38.5103746,1,37.6024,126.9293
SD000117,성동구,38.5100828,1,37.5635,127.0365
WN003925,성동구,38.4956478,1,37.5635,127.0365
GD130117,강동구,38.4920054,1,37.53,127.1237
WF120350,중구,38.488714,1,37.5636559,126.9975097
EP120013,은평구,38.4774182,1,37.6024,126.9293
GS050037,강서구,38.4678746,1,37.5509,126.8497
SIGMUL128,강서구,38.4653156,1,37.5509,126.8497
GR140024,구로구,38.4269614,1,37.4951999,126.8877
NW160043,노원구,38.4006872,1,37.654,127.0567
GR010040,구로구,38.3566236,1,37.4951999,126.8877
GS190014,강서구,38.3518396,1,37.5509,126.8497
WN200057,성동구,38.3488701,1,37.5635,127.0365
WF201063,강동구,38.3172164,1,37.53,127.1237
WF201605,양천구,38.3143386,1,37.5171,126.8663
GD140006,강동구,38.3072999,1,37.53,127.1237
WF171263,동대문구,38.3038132,1,37.5741982,127.0395092
YC030015,양천구,38.2362664,1,37.5171,126.8663
NW030010,노원구,38.1487416,1,37.654,127.0567
YC010014,양천구,38.0835528,1,37.5171,126.8663
WF201205,관악구,38.0793447,1,37.4782,126.9518
GJ140002,광진구,38.0265405,1,37.5384,127.0828
GS180031,강서구,37.9602639,1,37.5509,126.8497
DB010003,도봉구,37.9032968,1,37.6686,127.0466
GS020026,강서구,37.9003236,1,37.5509,126.8497
WF110250,중구,37.8926833,1,37.5636559,126.9975097
WF181279,금천구,37.8787449,1,37.4565,126.8954
GA070058,관악구,37.8646796,1,37.4782,126.9518
GR070005,구로구,37.8559569,1,37.4951999,126.8877
GC010031,금천구,37.8350704,1,37.4565,126.8954
GS050078,강서구,37.8242743,1,37.5509,126.8497
GR010045,구로구,37.7859561,1,37.4951999,126.8877
GS190041,강서구,37.7753761,1,37.5509,126.8497
WN200061,서초구,37.7581993,1,37.4835,127.0322
WF120053,서초구,37.7396494,1,37.4835,127.0322
GS060025,강서구,37.7383565,1,37.5509,126.8497
GB010003,강북구,37.7171954,1,37.6395,127.0255
GR020013,구로구,37.714198,1,37.4951999,126.8877
DB100010,도봉구,37.6656251,1,37.6686,127.0466
WN200047,강남구,37.604635,1,37.5177,127.0473
DB100013,도봉구,37.5939499,1,37.6686,127.0466
GS150019,강서구,37.507474,1,37.5509,126.8497
MP030017,마포구,37.5004776,1,37.566571,126.9015317
GR050016,구로구,37.4905783,1,37.4951999,126.8877
WF190954,용산구,37.4901556,1,37.5323,126.99
WF181002,종로구,37.4668183,1,37.5806949,126.9827989
WF201416,동대문구,37.4579695,1,37.5741982,127.0395092
GR050029,구로구,37.4287667,1,37.4951999,126.8877
GR010042,구로구,37.4271209,1,37.4951999,126.8877
WF201466,마포구,37.4258906,1,37.566571,126.9015317
YC070004,양천구,37.4173144,1,37.5171,126.8663
GS180036,강서구,37.4131652,1,37.5509,126.8497
GD130096,강동구,37.3720384,1,37.53,127.1237
SD000314,성동구,37.3070838,1,37.5635,127.0365
WN200055,성동구,37.2716118,1,37.5635,127.0365
WF171941,관악구,37.2676392,1,37.4782,126.9518
WF160111,마포구,37.2551397,1,37.566571,126.9015317
WF201040,강동구,37.1698533,1,37.53,127.1237
GS190030,강서구,37.126101,1,37.5509,126.8497
WF161205,관악구,37.0909956,1,37.4782,126.9518
WF190131,강서구,37.0878154,1,37.5509,126.8497
NW110005,노원구,37.0548645,1,37.654,127.0567
WF170028,중구,37.0129516,1,37.5636559,126.9975097
WF171284,중랑구,37.0121166,1,37.6063,127.093
WF160125,마포구,37.0063487,1,37.566571,126.9015317
HT210176,송파구,37.0048921,1,37.5145,127.1058
GS050069,강서구,36.9819033,1,37.5509,126.8497
WF170026,중구,36.9746004,1,37.5636559,126.9975097
SD000091,성동구,36.9719933,1,37.5635,127.0365
WF201126,강동구,36.9701335,1,37.53,127.1237
GS090055,강서구,36.9477265,1,37.5509,126.8497
WF201180,강서구,36.8966348,1,37.5509,126.8497
EP000130,은평구,36.8816042,1,37.6024,126.9293
GR040031,구로구,36.8736367,1,37.4951999,126.8877
GS090047,강서구,36.8489805,1,37.5509,126.8497
MP010056,마포구,36.8274701,1,37.566571,126.9015317
SD000391,성동구,36.8143467,1,37.5635,127.0365
GS170051,강서구,36.8006106,1,37.5509,126.8497
WF201393,도봉구,36.7563936,1,37.6686,127.0466
GC030003,금천구,36.7354695,1,37.4565,126.8954
WF160200,마포구,36.6962908,1,37.566571,126.9015317
EP000033,은평구,36.6799074,1,37.6024,126.9293
GS040060,강서구,36.655925,1,37.5509,126.8497
WF201675,용산구,36.6397682,1,37.5323,126.99
WN200009,용산구,36.6082809,1,37.5323,126.99
WN200051,강남구,36.6026733,1,37.5177,127.0473
GS160040,강서구,36.5929604,1,37.5509,126.8497
WF201629,영등포구,36.5880907,1,37.5262,126.8959
WF171386,도봉구,36.5871922,1,37.6686,127.0466
WF160022,마포구,36.5606967,1,37.566571,126.9015317
GD130007,강동구,36.5459152,1,37.53,127.1237
SD000118,성동구,36.5385438,1,37.5635,127.0365
WF201043,강동구,36.5114205,1,37.53,127.1237
WF171342,도봉구,36.4969565,1,37.6686,127.0466
WF201168,강서구,36.4890174,1,37.5509,126.8497
WF190705,서대문구,36.4740105,1,37.5790747,126.9367861
EP070023,은평구,36.4653907,1,37.6024,126.9293
WF120122,서초구,36.4602998,1,37.4835,127.0322
WF170049,중구,36.4494406,1,37.5636559,126.9975097
WF201310,도봉구,36.4464726,1,37.6686,127.0466
SD000094,성동구,36.2989372,1,37.5635,127.0365
WF181198,서대문구,36.2879273,1,37.5790747,126.9367861
GS120056,강서구,36.2832362,1,37.5509,126.8497
WF160145,마포구,36.2799799,1,37.566571,126.9015317
SD000023,성동구,36.2479957,1,37.5635,127.0365
WF201364,도봉구,36.2359394,1,37.6686,127.0466
YC070007,양천구,36.2262957,1,37.5171,126.8663
WF181314,서초구,36.2171414,1,37.4835,127.0322
GR150019,구로구,36.2038257,1,37.4951999,126.8877
GB130012,강북구,36.1873094,1,37.6395,127.0255
GD140014,강동구,36.1822819,1,37.53,127.1237
YC070010,양천구,36.108404,1,37.5171,126.8663
WF201551,송파구,36.0679101,1,37.5145,127.1058
GD140009,강동구,36.0670726,1,37.53,127.1237
SD000424,성동구,36.05907,1,37.5635,127.0365
GR100010,구로구,36.0276597,1,37.4951999,126.8877
WF171935,관악구,36.0206559,1,37.4782,126.9518
WF190378,금천구,36.0039369,1,37.4565,126.8954
GR050018,구로구,36.0016353,1,37.4951999,126.8877
GR100037,구로구,35.996515,1,37.4951999,126.8877
SIGMUL092,강서구,35.9711722,1,37.5509,126.8497
EP010016,은평구,35.9632903,1,37.6024,126.9293
SD000219,성동구,35.9261741,1,37.5635,127.0365
WF190605,동작구,35.8842012,1,37.5120999,126.9395
EP000032,은평구,35.8680878,1,37.6024,126.9293
WF201056,강동구,35.8292855,1,37.53,127.1237
GR100031,구로구,35.8285177,1,37.4951999,126.8877
SD000032,성동구,35.8029068,1,37.5635,127.0365
WF181101,노원구,35.791276,1,37.654,127.0567
WF151657,노원구,35.7785716,1,37.654,127.0567
WF201462,마포구,35.764242,1,37.566571,126.9015317
WF181151,은평구,35.7533911,1,37.6024,126.9293
MP030042,마포구,35.7281589,1,37.566571,126.9015317
WF201105,강동구,35.696306,1,37.53,127.1237
GS060059,강서구,35.6806107,1,37.5509,126.8497
GC080001,금천구,35.6650624,1,37.4565,126.8954
GR110017,구로구,35.6517839,1,37.4951999,126.8877
GD150004,강동구,35.5823848,1,37.53,127.1237
GS130193,강서구,35.553905,1,37.5509,126.8497
GR010039,구로구,35.553718,1,37.4951999,126.8877
GS180088,강서구,35.5505776,1,37.5509,126.8497
SD000156,성동구,35.5395708,1,37.5635,127.0365
WF190721,서초구,35.5337531,1,37.4835,127.0322
WF190513,동대문구,35.5102962,1,37.5741982,127.0395092
WF201007,강남구,35.501063,1,37.5177,127.0473
WF191111,중구,35.4627989,1,37.5636559,126.9975097
EP020019,은평구,35.3976167,1,37.6024,126.9293
WF140007,강북구,35.3919352,1,37.6395,127.0255
WF130013,동작구,35.3844178,1,37.5120999,126.9395
GR000022,구로구,35.3696028,1,37.4951999,126.8877
WF171168,용산구,35.3576883,1,37.5323,126.99
WF170048,중구,35.3554158,1,37.5636559,126.9975097
WF201082,강동구,35.3550282,1,37.53,127.1237
GR130003,구로구,35.3197477,1,37.4951999,126.8877
GR110018,구로구,35.2908437,1,37.4951999,126.8877
SIGMUL058,강서구,35.2888522,1,37.5509,126.8497
WF201799,성동구,35.2841233,1,37.5635,127.0365
WN003833,성동구,35.2704253,1,37.5635,127.0365
YDP200011,영등포구,35.2235425,1,37.5262,126.8959
WF190133,강서구,35.1834314,1,37.5509,126.8497
WF190660,마포구,35.1808155,1,37.566571,126.9015317
GS160050,강서구,35.1479529,1,37.5509,126.8497
