duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label
24,udp,http,RSTR,99142,18175,1,2,1,1,0,0,4,0,2,0,0,1,1,2,1,1,22,26,0.003490105851904235,0.3500308674413837,0.15594734538493604,0.9302961014712511,0.5654973052070956,0.8183182203974839,0.39435232745601545,83,23,0.7591671418798062,0.44043705045524784,0.31147511403889394,0.007933742097972596,0.5558204821197654,0.03739747766010071,0.695656801093779,0.3279408160703763,anomaly
4,udp,smtp,SF,58095,48887,1,0,1,2,1,0,3,1,0,3,4,2,0,2,1,0,0,28,0.9379719395498357,0.48337591271699165,0.04243947669014636,0.16438907044134288,0.6408462328964416,0.15136899185909503,0.6765031132264316,88,97,0.08635166132056049,0.8836887378247141,0.6443040724201815,0.5064095756753021,0.03213906320343474,0.3998795013161306,0.647059164698411,0.779974049778931,normal
38,tcp,http,S0,8461,51671,0,1,2,2,4,1,3,0,2,3,2,1,2,2,0,1,58,15,0.01411863348582798,0.8327635511489938,0.2603645255021887,0.22813193258273334,0.7820035810020739,0.705537176710346,0.8347669737641406,96,40,0.8875609298858339,0.24432883852741838,0.2751381852546666,0.5871442640413287,0.3068718727788222,0.7306954269469824,0.7584688946988624,0.42657405258452097,normal
28,udp,ftp,S0,27945,961,1,2,0,2,0,0,4,1,2,4,0,2,0,1,1,1,2,84,0.6622862837291981,0.5231532734672453,0.8210674388113107,0.13032400778796893,0.5682024672103387,0.6269755592099496,0.8437734559580291,73,53,0.1750247228977535,0.2247816350900591,0.34628493923663506,0.5537134291234408,0.09629578021148999,0.30885791820086606,0.07444852161513593,0.5727228084946608,normal
56,udp,smtp,REJ,46690,69285,1,2,0,0,2,0,0,0,2,4,3,2,1,2,0,1,9,10,0.32289090953250354,0.618157100984976,0.19825685673090765,0.47029188937145583,0.5984846091827619,0.2761942656123614,0.2542452050364242,28,13,0.9798736518515413,0.6431087621880824,0.5206445442552907,0.6157716575281936,0.9115910283511077,0.4460286069622458,0.24130755996297537,0.4223177403635686,anomaly
45,udp,http,REJ,70363,51966,1,0,0,0,0,1,2,0,0,2,0,0,2,0,1,1,70,20,0.470390756560205,0.4127696504862779,0.547864749895069,0.9196073225243904,0.2453277973346053,0.2273684336933195,0.3501730442501231,18,43,0.9884680480870743,0.7054505255952768,0.43416339173214413,0.5033512818629396,0.6282603665388541,0.5644772510341152,0.7692886897533584,0.24233881983636252,anomaly
32,tcp,ftp,S0,88907,16973,0,1,2,1,4,1,2,1,0,3,2,0,2,2,0,0,48,8,0.5472851676961841,0.14959908916490205,0.4464071980060199,0.2640557387122444,0.0588666075612756,0.25058585527542143,0.5949060342622143,27,48,0.39838704124115176,0.007470684201027256,0.6006306024703318,0.2938069137666759,0.668510616874164,0.9950816122358074,0.37061597291038617,0.18885376885572758,anomaly
87,udp,ftp,REJ,78439,83908,1,1,1,1,1,1,1,0,1,4,0,1,1,1,0,0,55,26,0.40846005729555424,0.9980666316340909,0.325826242340136,0.5418521307492897,0.7213858791090356,0.7306306081068676,0.8857723912469462,90,62,0.9878210726322629,0.45044423597578676,0.7587614703787049,0.09570438616071497,0.8511284242910621,0.7583013378008664,0.9108189568220749,0.13954171943372984,normal
9,udp,ssh,REJ,19887,43393,1,0,0,1,0,0,1,0,1,2,2,0,1,1,0,0,89,85,0.7743687871821682,0.5315365202826074,0.6183464134544641,0.4114587370927649,0.848684697354426,0.3193170663404509,0.7904460866918956,18,80,0.8690685172807263,0.48910897788062013,0.605020024604421,0.20837941058865372,0.7330324752624556,0.9671153737567904,0.5176704089677379,0.011422780444411362,normal
57,udp,smtp,REJ,94072,38433,0,2,1,2,1,0,0,0,1,1,2,2,0,1,1,1,15,78,0.930706409664446,0.3364464614205108,0.5023257893301956,0.336009410840477,0.4120001833251038,0.2779592776174734,0.5839629014162215,30,44,0.0824302769466656,0.27183519972195413,0.9698004945957688,0.7402551137879775,0.12419557614735932,0.6931454739893605,0.0010271335695998252,0.2806164567038364,anomaly
24,icmp,smtp,S0,30103,70077,0,2,2,1,3,0,3,1,1,2,1,1,0,1,1,0,38,22,0.08641205211886827,0.7137873259931339,0.33476317348458207,0.5721526912635747,0.5489144532482098,0.02248109986864888,0.9837336306238439,53,71,0.9473285636286182,0.5461097146289048,0.7381200091203063,0.24106351863197595,0.6175383332595575,0.2690528880924695,0.6988359629245723,0.17140859031096778,normal
73,udp,http,S0,79936,30678,0,0,0,2,2,1,0,1,2,4,1,0,1,0,0,1,95,50,0.8002528812349731,0.6208217666615021,0.6888508851200049,0.5588929011688109,0.3072852273357036,0.9082364937765216,0.4389872294234416,98,76,0.04251438590459422,0.1545776056721565,0.985011826461981,0.8297103356277298,0.9781707303929708,0.2874888090400288,0.5134639712630222,0.25795042669550705,anomaly
38,tcp,ssh,S0,34843,18344,0,0,2,0,4,0,4,0,2,2,3,0,1,2,0,1,75,92,0.12867114090064513,0.23290828029935595,0.27996819103853987,0.35936660088400063,0.45022059346573473,0.7527041444789639,0.8424505711862469,61,6,0.18191429373910717,0.32360580185739884,0.7434407240540865,0.4034883670045254,0.21411589092671413,0.8224643033672443,0.3170943558487329,0.07580400949983668,normal
15,icmp,smtp,SF,50464,45154,1,0,0,2,4,0,2,0,0,1,3,0,1,0,1,1,43,79,0.08027718324960775,0.8769254993975534,0.643183339794481,0.8505632965660417,0.20888972626645508,0.4727836758067204,0.8184203799729463,13,2,0.5845955408466743,0.7132392335545484,0.5079188722492985,0.4144758548981248,0.6197139311191505,0.4277134911966751,0.020440698403210056,0.341559362993067,normal
59,tcp,ftp,S0,79726,8846,1,2,0,0,1,0,1,0,2,4,3,2,2,2,0,1,7,2,0.9558314527221288,0.07090293692123684,0.9572458683415509,0.05317210774952519,0.759886808104961,0.9429269203505722,0.9080383116702819,49,87,0.0807371784000136,0.873786537869304,0.4110057630937014,0.8684987411819315,0.5636143141213322,0.37022419340327084,0.19874623242529832,0.5199585897076429,anomaly
27,udp,smtp,REJ,84204,33846,0,0,1,0,2,1,0,1,2,2,2,0,1,2,0,0,7,15,0.489297781491274,0.6056982518359033,0.7289519791815164,0.08523839516730791,0.49191178777509514,0.2935322117754222,0.9876783550252123,58,46,0.16172775698936892,0.5893789617132055,0.7356603901365852,0.21428882827639484,0.3916460457948103,0.9450940263729383,0.1615939183274021,0.9445714149411193,normal
75,udp,ssh,S0,31869,70565,0,1,2,1,4,0,0,0,2,4,2,1,2,0,1,1,44,7,0.1526032910092886,0.4778884914783339,0.418399559636328,0.9907812599667379,0.5471565532110789,0.6747050431831482,0.4956966975798289,69,87,0.9534917871122387,0.07484453934119795,0.687124390546235,0.1896192366998316,0.9546353836656881,0.0132331664707519,0.5828541444201629,0.3470719636155529,normal
43,udp,telnet,SF,47852,58802,0,0,0,0,0,1,4,0,1,2,1,1,1,0,0,0,10,89,0.5699571132170896,0.318198413785322,0.747559321202525,0.7476829120511791,0.03708807826122318,0.3051503776787243,0.19562964870339272,57,60,0.9946878848876081,0.6787458697650417,0.6687647036905728,0.9854064055278317,0.3564003856150063,0.5249668852018622,0.7695540205077395,0.031022979171698828,normal
57,icmp,ftp,REJ,45301,16272,0,1,0,1,4,0,3,1,0,0,2,1,2,1,0,0,96,41,0.263237138769553,0.826380128260242,0.8092418168001502,0.8039289034300985,0.6223983922933474,0.31457242551894815,0.4608953568281512,8,70,0.7981365417802972,0.8975978208896972,0.7217838442261945,0.540604440258069,0.09368044268622844,0.7750766572878195,0.23460641681375594,0.3623643833354736,anomaly
31,udp,smtp,RSTR,47491,48613,1,1,2,1,0,1,3,1,1,4,1,2,0,2,0,1,24,72,0.4643090168079942,0.6562770742892631,0.3258404669979754,0.6027010751387972,0.20265581200778948,0.8447091667152699,0.853884876985432,56,29,0.5152093914647028,0.504314042996682,0.8721721132466823,0.1905207040576561,0.9625429837941306,0.736169016182467,0.6977231342275483,0.8172242874567002,normal
62,tcp,ftp,S0,47369,89306,0,0,1,1,4,1,2,0,2,4,0,0,0,2,1,0,16,34,0.6246595938799103,0.7594994968775755,0.7051322156582887,0.4198604260264598,0.38339464436487214,0.7870219534558307,0.8361066342554314,40,4,0.9003009356916752,0.4936919661030653,0.22776030754075238,0.16580483004483748,0.7292202068154314,0.36757438713798185,0.8998242585550063,0.3401472665917399,anomaly
92,icmp,http,S0,74531,13104,0,1,2,2,0,0,1,1,2,4,3,1,2,2,1,1,94,70,0.8692698288699947,0.4146587426445213,0.43439619607341473,0.6292268787323075,0.41271570009584213,0.2941074306573488,0.33596990758680967,26,84,0.1118987708835687,0.9914135794522885,0.5648947288945176,0.8616649693260059,0.3424498756182287,0.5356483118368134,0.6215860213445481,0.2917306705897431,anomaly
44,tcp,ftp,RSTR,47331,15855,1,2,0,1,3,0,3,0,0,4,3,0,0,2,0,1,82,71,0.003081398269308311,0.9423983313065104,0.8185224817818687,0.09258470560871301,0.4487325974880907,0.0813895156665938,0.04730680695867373,57,71,0.9428918692450089,0.6362977875460429,0.6033011876273083,0.5998459671374714,0.28051162508971417,0.00557729468787449,0.7756476259730759,0.9189951411121792,normal
52,tcp,smtp,REJ,28911,37524,1,0,2,1,1,1,3,1,1,2,4,0,0,2,0,0,54,98,0.21414066091594874,0.344723422719,0.2953775951753608,0.7577691683021629,0.22743638911476327,0.3575841395911985,0.5098420978262436,80,6,0.3515529274554322,0.8060289016661668,0.2928568378050461,0.11503825428176595,0.9280266646100598,0.534830269701731,0.20423150552022995,0.2972292781946311,anomaly
60,tcp,http,S0,6521,66455,0,2,1,0,3,1,3,1,2,3,1,1,2,2,1,0,78,47,0.09627054291877957,0.5310449244556457,0.9377596700244326,0.5407430471438495,0.8501102247156406,0.7600575354853153,0.4741009290788121,99,38,0.8614893912331945,0.6464934852762119,0.9879496147643989,0.8869080885562601,0.27354997596019504,0.5904012263994217,0.07493852195061035,0.9702616839204556,anomaly
49,tcp,http,SF,39123,42706,0,2,1,2,0,0,0,1,0,2,4,2,1,1,0,0,55,53,0.0970977015590625,0.9336501118115589,0.5747869372639735,0.9567318905380923,0.4278501507046225,0.10054436118500654,0.08576397777713163,67,1,0.668373405985391,0.2209156865639108,0.7855379163462197,0.44390500568062086,0.5371576726963012,0.8747913375922108,0.3653878012429278,0.8326357404308321,anomaly
26,tcp,http,REJ,52871,34526,0,1,1,1,1,1,3,1,2,1,3,1,1,2,0,0,43,35,0.9457774131399048,0.0831889578856091,0.35330331393571524,0.6374752577076498,0.6121344579082613,0.6721008647232525,0.7948899557235948,57,42,0.960274304055722,0.28407818399626583,0.3212661025053857,0.9893572721303915,0.2149550712064897,0.21073726981010144,0.7090069248723642,0.6842499189733756,normal
25,udp,telnet,S0,31514,9363,1,2,1,1,2,1,4,0,2,0,4,1,2,1,0,0,52,5,0.9360829345150524,0.10881043716695771,0.41937126871182207,0.1516925371784511,0.613937545693773,0.8897632599139048,0.2835902739385511,23,11,0.8646779477958182,0.6657057587489417,0.3584343556680829,0.28176032768588766,0.9952146139151824,0.8251457124078087,0.6860985893150875,0.5983262734128867,anomaly
2,tcp,telnet,REJ,37539,52430,1,2,1,1,0,1,2,0,0,2,0,2,0,2,1,1,34,70,0.7493080797012331,0.9941877663234675,0.3477986133140325,0.47755011497804667,0.6069846744213653,0.1792271556050471,0.6457520921741139,79,27,0.8878978135509061,0.45607113007191125,0.7182581488401267,0.528817231448206,0.7695085862716691,0.7180665107553083,0.9550792411450078,0.22478057974573873,normal
89,tcp,http,S0,35464,49511,1,0,1,0,4,0,3,1,0,2,4,0,1,2,1,0,38,11,0.6430630424009155,0.9713911569556599,0.1462463358571553,0.05782224921932111,0.5593180089495972,0.8622043242862039,0.10148786265499965,61,18,0.6317543561200305,0.4043477902161414,0.011493421493342648,0.17310028073263073,0.5676349401537106,0.6660308648859996,0.6299784197666168,0.7303984367751399,anomaly
38,udp,smtp,RSTR,45226,56738,0,0,1,0,4,1,1,0,2,4,0,0,1,0,1,0,1,58,0.847970446357703,0.7717016058371362,0.06849239688746922,0.7454295592918714,0.8226257482647886,0.05136388245689105,0.8607031729096029,80,27,0.8331585309762758,0.022451953381393164,0.46404033767447783,0.43970597868998873,0.7458264491828112,0.3943878243007597,0.4112844609930495,0.34713812992128523,normal
64,icmp,http,S0,46231,79791,0,2,0,0,2,0,0,0,0,1,3,2,0,2,0,1,97,64,0.05840873809056757,0.48418827607116477,0.32177869513826096,0.5018315215683176,0.8126178137471891,0.6668802580905634,0.7392745031551632,66,98,0.7571311507613385,0.8843690673986963,0.3431109721022263,0.1765375490093355,0.9163679666008213,0.3674343814376506,0.7971314266529271,0.4856421601683284,normal
34,udp,http,REJ,71332,69346,1,1,2,1,3,0,4,0,2,4,2,1,2,0,0,1,24,49,0.11948579310122842,0.5060608486364432,0.4586904410781899,0.3696533697923695,0.41714457260485904,0.7910389203758728,0.3884227089786657,2,75,0.16162313090388725,0.8844977898367871,0.8540029679722546,0.3072310865189316,0.9631241944205889,0.7032612224337852,0.1530679116407455,0.10406878205796088,anomaly
52,icmp,ftp,S0,33576,1440,1,1,1,1,0,0,2,1,1,4,1,2,2,0,1,1,37,42,0.317112923296334,0.2572128735374356,0.361816939436019,0.9685493816720391,0.6358460481306217,0.44476611765933227,0.6294889493232346,50,91,0.648596891353243,0.46097112472471646,0.7912949104489229,0.2698657378199687,0.7860188844254585,0.9902232142522016,0.8130223383483772,0.2961541099407259,anomaly
90,tcp,ftp,S0,3293,67255,1,0,2,1,4,1,0,1,2,3,4,1,1,0,0,0,67,42,0.8324923798965135,0.43273103613532493,0.013919503667312205,0.9405985189673799,0.10282924452668674,0.20372869481351352,0.18745389268557477,98,89,0.14817554652015863,0.7007392086256818,0.33209692672048696,0.28309393225719204,0.8490659683332263,0.40535375917870453,0.3659304657650362,0.5291194679111728,anomaly
45,udp,ftp,REJ,3459,44213,0,0,2,1,1,1,4,0,0,0,0,2,2,1,1,1,79,48,0.47223254276651017,0.4313493778663323,0.5790062459524785,0.9528319968261196,0.09077267826835012,0.9247294989035056,0.9854224909589451,66,69,0.8694561218855299,0.17781935373531121,0.8647969774987677,0.9698263113913312,0.39779392458639706,0.918599777596716,0.1540100090222426,0.4680413135823511,anomaly
67,icmp,ssh,S0,18803,555,1,0,0,1,2,1,0,0,1,3,3,0,0,0,0,1,31,88,0.5035747634376183,0.03609001892673869,0.1448164798909407,0.2209702422169102,0.4799164055212619,0.01996886860316882,0.7961080420937187,79,18,0.06594979933996847,0.5038110245837941,0.9136000060675284,0.038446485788183105,0.39182299517296637,0.5865450823644102,0.1621406240384511,0.3435131551015894,anomaly
82,icmp,ftp,S0,69760,77648,1,1,2,0,3,0,2,0,0,4,3,2,2,0,1,1,78,75,0.22926542965380758,0.45315820803366946,0.211005278561616,0.7285695957189922,0.9002040236060214,0.5550712292295324,0.788940003069027,56,63,0.9870466701932753,0.4388656418998552,0.5524588491342609,0.49686152537340966,0.8082966527436922,0.8681656535698615,0.983597495296082,0.47192995515719594,normal
21,udp,ftp,REJ,7571,67833,1,0,2,1,3,0,2,0,2,0,2,2,2,0,1,0,77,54,0.6483874811735261,0.47979440851746713,0.12074853428120047,0.9453821372024561,0.6499997025236955,0.37284940870503225,0.15338021757787612,19,90,0.4006266661377115,0.6566135708116178,0.15923700265807295,0.6292458042643282,0.7596251388630774,0.21719044704193335,0.6232227625406103,0.744926134104303,anomaly
59,udp,smtp,RSTR,88283,1535,0,2,1,2,1,0,3,1,0,2,3,1,2,2,1,0,40,90,0.8878421540622642,0.6657831742298628,0.5204327300285169,0.5708702567066337,0.6692164226475942,0.46105719548104573,0.01773352489386215,44,8,0.17062935370143562,0.469645901144204,0.770328082848268,0.6607613744440051,0.9009817036210643,0.762232074744488,0.1742645943220812,0.4593255641846754,normal
5,udp,telnet,SF,25772,14931,1,1,1,1,1,0,1,0,2,1,3,1,2,1,0,1,78,86,0.3295142198584675,0.5164529133876775,0.0951592924140201,0.21416034393317118,0.1576733120795013,0.5365650562788958,0.5853713677696333,5,40,0.9356749836612229,0.4984342826689623,0.3193442400276957,0.7545456881329851,0.13300969416330743,0.8349435107418249,0.26856253801028973,0.5061564717244325,anomaly
51,udp,telnet,SF,53719,71818,0,2,2,0,2,0,3,0,0,3,2,1,0,1,0,0,70,82,0.6191859397698841,0.8616829323752027,0.2563572491839128,0.8178124638822623,0.45330444426883887,0.5347486222665088,0.14412061183981095,32,49,0.04542598622984795,0.295712457013357,0.5272813900398021,0.7609654082263794,0.6908131186921995,0.8321691399013262,0.3720797690916112,0.701146081210443,anomaly
72,udp,telnet,SF,14171,94170,0,0,1,1,1,0,0,0,0,1,3,2,2,1,1,0,6,84,0.33194896411182206,0.3675618252418237,0.451708717619993,0.8799182473267118,0.40079094498449364,0.20362366375643204,0.780433456488845,42,9,0.47010563450898346,0.048423168304580266,0.045588664527468126,0.9555029824359602,0.6476482338083139,0.7847113786995289,0.055899470252876116,0.8416148031630462,normal
74,tcp,ssh,SF,75253,44262,0,1,0,2,4,0,3,0,2,4,0,2,1,1,0,0,71,49,0.7927191118343301,0.40971759120560225,0.1677088851718712,0.703235386386514,0.7829783467541931,0.6797023229000433,0.41607614017824623,49,73,0.7702271279245027,0.9170257590173906,0.5000904226171115,0.7556679546037096,0.7985198403535334,0.30419562973271086,0.10841571641336878,0.5268637778573518,normal
85,tcp,http,SF,80947,91021,1,0,2,1,3,0,2,0,1,0,4,1,2,2,1,1,82,20,0.4749597369923172,0.5714825136560745,0.44624136170183304,0.2935528775355962,0.13782409677226803,0.019148291192146116,0.33859424898743173,26,96,0.316750475431701,0.012231623507424128,0.380264533240386,0.8236892491731616,0.024552384906512126,0.5219502197833262,0.7617542943987393,0.9481756150825015,normal
72,udp,ftp,SF,71773,24587,0,1,2,2,1,1,2,1,2,2,4,0,1,0,1,1,17,87,0.33946902221970465,0.20272272451127948,0.34273512571739195,0.19069389865445274,0.5391910073308044,0.02118409421285672,0.07364926246171055,29,81,0.5288346699028011,0.281324428561327,0.6860652932407991,0.5323154152526205,0.8262524456657524,0.2997047801748718,0.7868739696208048,0.35344744349132906,normal
28,udp,smtp,REJ,9236,99283,1,0,0,2,0,1,2,1,1,0,0,1,0,2,1,1,16,12,0.4200488542112919,0.39349808558221944,0.8605971773696057,0.6242698011967175,0.9113515025488518,0.47848734127830994,0.9960650799446216,98,53,0.7004130163138019,0.4476107821943013,0.04078367995610854,0.6576733438233239,0.3264266532785488,0.34296590670871285,0.9882346113645742,0.25255498138797317,anomaly
42,tcp,ssh,REJ,43113,33040,0,1,0,0,1,1,3,1,1,1,4,2,2,1,1,1,81,41,0.09122752139622825,0.6861674717533277,0.7949032126282893,0.48280052480244795,0.892459889652398,0.5419028802702759,0.9560107803868797,17,9,0.9519764210013208,0.31909235429240257,0.6249454721359465,0.47812431682719425,0.6871221310200719,0.3012188835882025,0.0675963853471534,0.6930898681887464,anomaly
73,icmp,telnet,REJ,46927,45543,0,1,0,2,3,1,4,1,1,1,3,2,1,2,0,1,82,99,0.8661171533224405,0.4118087392748041,0.9928545834655316,0.6687827244132721,0.8523371097477204,0.2748894817002604,0.13159690780685107,29,6,0.10270263927102996,0.5519178700632704,0.7719560735740663,0.2764170468044336,0.6165595715730035,0.2842270480016398,0.8891844116211186,0.17574973663912896,normal
33,tcp,ssh,S0,38087,89177,0,1,0,1,4,0,3,1,1,2,4,1,2,2,1,0,76,14,0.9580690553381048,0.9066165100099577,0.5289117329654475,0.11169966546236598,0.3749853129363834,0.5516755336268335,0.3328116041814918,89,31,0.15722670371491976,0.4616130151705162,0.012778146633863785,0.31338308029606665,0.4401983208295215,0.6934216725085645,0.317216045644085,0.8999678524965128,normal
30,udp,smtp,RSTR,18251,26573,1,2,2,2,1,1,3,0,2,2,4,1,2,1,0,0,58,49,0.47741417973541656,0.615300520940443,0.5753970935575501,0.1359135510480638,0.9411006906550579,0.5161092329855901,0.39078753802460664,14,53,0.5088708951940669,0.25547623586357937,0.7499633446720101,0.36053274334518703,0.7460275338918625,0.6502636993146175,0.3278505857462005,0.3865741828623165,normal
85,icmp,ssh,RSTR,99679,70680,1,0,1,1,4,0,3,1,2,0,3,2,1,0,1,1,10,0,0.2213372080781394,0.15376774992136422,0.9466458481157328,0.36288955597687156,0.8053005086593719,0.3492205547726448,0.2968010781155954,95,69,0.4184749611500469,0.08802013090543992,0.13020402727515357,0.3406433478855433,0.9612189304155105,0.20426423462312415,0.1272822518804576,0.6981486547732347,normal
45,udp,telnet,SF,87321,57262,1,0,1,1,0,1,3,1,1,3,4,2,0,2,1,0,50,50,0.6646561990889387,0.4874443409893614,0.3995922146875185,0.25876028762887504,0.8511413192409033,0.6517746365451166,0.9344685596548447,98,82,0.4107961606836664,0.13753527058416948,0.6980561154729612,0.533161062586909,0.3234749799218828,0.691518720100034,0.9863001769447391,0.5701835224899381,normal
3,icmp,http,SF,90723,1688,1,1,1,1,3,0,2,1,1,0,3,0,0,1,1,1,6,33,0.4523814795411427,0.764778745595766,0.5556826845081922,0.6193386310926708,0.9323537943249872,0.9579372165467692,0.7213418290220848,75,62,0.2969615029361532,0.4863200692570141,0.4552763763757076,0.24763172530660216,0.7484358831691637,0.29106859594114454,0.9809892369086733,0.054390858889109994,anomaly
1,udp,telnet,REJ,13850,83515,0,2,1,1,2,1,1,0,1,1,2,1,0,2,1,0,26,41,0.2523000808384197,0.6433451653065362,0.3790854957254737,0.36754052936218806,0.9370012656140809,0.49080269442513547,0.955916405594065,61,33,0.5606847985089561,0.8459455339857392,0.551991306311767,0.5166421135317542,0.3145370448435155,0.20171833454980226,0.8648296087379439,0.7090787073462977,normal
4,tcp,telnet,RSTR,85236,31803,0,1,0,0,3,1,3,0,1,0,2,1,0,2,1,0,58,61,0.038433143490149035,0.8852635736721198,0.5458607058980929,0.6839707861478839,0.24006496325999083,0.7860507592749802,0.8745054025240979,20,42,0.8832883361657162,0.10063889192198017,0.3373472504308128,0.9162413111608225,0.8456531403160824,0.7472518804019275,0.09078008664523651,0.7900047302037633,normal
45,udp,telnet,S0,46003,16154,0,0,1,1,2,1,3,0,1,4,4,0,0,2,1,1,36,94,0.8897044517885121,0.7499828965226166,0.08076643251753945,0.7687984021056897,0.12768771177716687,0.24759656357298965,0.7545415194691729,11,4,0.16092434053786386,0.6772063852035107,0.24546640632741779,0.40596382886203886,0.4372731658894269,0.36286809280883014,0.8416496257092356,0.9824724307962063,normal
78,tcp,ssh,S0,83518,80659,0,0,1,0,2,0,1,0,1,0,2,2,0,0,1,1,4,31,0.7967343520450476,0.06161377260988665,0.7837940933437314,0.18716757021918173,0.6908749435713153,0.7619505935074813,0.6969671070798783,48,18,0.21528632949575766,0.7920911458456091,0.07104735805734919,0.22264606446152935,0.4492657340612043,0.5693505243246638,0.634613993132807,0.4161276664360528,anomaly
18,icmp,smtp,REJ,4949,23998,0,1,2,2,3,1,3,1,0,0,4,2,2,2,0,0,61,99,0.8290060576393794,0.1125126492381554,0.9852799474290439,0.919823835415061,0.5632139566371424,0.6489059545019943,0.8661624909794813,0,53,0.6708234977995857,0.27677227831472817,0.8646899874812065,0.34685589563656993,0.7718805811364851,0.20012396046562642,0.1287754459542828,0.5029315679541506,normal
37,tcp,telnet,SF,30581,5786,1,1,2,1,2,1,1,1,1,4,2,0,2,2,0,0,71,60,0.43983973093138884,0.6497486987710983,0.06574040243955392,0.7871598402865702,0.3274265056319321,0.6396977799283038,0.6841498967914552,74,13,0.056197654287304166,0.6682394928518994,0.610429215635682,0.8768872945043896,0.49616969947707945,0.6136938373259199,0.2617577572464618,0.8748673366364896,anomaly
58,icmp,ssh,RSTR,72108,59059,0,1,1,2,4,1,2,1,0,1,4,1,1,0,0,1,73,92,0.7532553919534275,0.23840795851193863,0.8010397302314743,0.6267808021542753,0.6844495067770157,0.8930353404422275,0.188719798981151,54,9,0.6737641995630065,0.6866579446829169,0.9827991593209174,0.9416979234205048,0.26664461794089545,0.20799343458832054,0.6892241314982004,0.2691973130172499,normal
78,udp,smtp,S0,26553,95825,1,0,0,0,0,1,4,0,2,2,1,2,0,2,0,0,89,53,0.5812252638799956,0.5878349026392374,0.2417348004950337,0.9089288547481374,0.06199687731592174,0.2333502549522517,0.648126516428098,24,48,0.31445615086333734,0.7077927310264263,0.8504519004049165,0.8866868931683947,0.9955369336694249,0.1668769234336014,0.8034407743807608,0.18914263272653753,normal
71,tcp,http,SF,29733,70665,1,1,1,1,1,1,3,1,2,0,0,0,0,2,0,1,78,73,0.37477529641349305,0.7922175920939766,0.1975470532769813,0.2658687496191996,0.04720831649588342,0.3684501170909421,0.5150016399485733,46,10,0.357853931400015,0.8908090915994874,0.8696332672191484,0.2873476113546234,0.6202253929150243,0.3865285717851099,0.8480870459764742,0.13291027308597125,normal
19,icmp,telnet,RSTR,78125,94450,1,1,0,1,2,0,4,1,1,3,2,0,0,0,1,1,54,57,0.84274208812218,0.576931587807052,0.6933703982734565,0.421713201972018,0.3543105842017601,0.08306745701098572,0.9818946770953266,72,30,0.40554937382290024,0.3985260644911053,0.5978496806826731,0.3878455136712404,0.6451495567482286,0.7900618394149156,0.543830241058919,0.978252213183724,normal
75,icmp,ftp,S0,49790,25777,0,0,2,0,2,0,3,0,2,2,3,0,1,1,1,1,15,84,0.9987575480444183,0.41548857000628936,0.04413224855658171,0.08578698040060162,0.19384662343216086,0.7261199767692121,0.5099655470658696,38,65,0.3495875614917149,0.2436891376714263,0.08094270446604468,0.9749338245337751,0.6465819178377576,0.17653434826004766,0.5346199166159713,0.27035923554257046,anomaly
67,icmp,ssh,SF,75650,68381,1,1,0,2,3,1,0,0,2,3,0,2,2,2,0,0,92,99,0.8992823072743599,0.6462703111127189,0.4632393472523604,0.4561818211571078,0.7185560507375774,0.8438672852996117,0.038454983151043676,26,9,0.8412096212795322,0.5438448678872697,0.9133962620658763,0.3238523106676767,0.8833590660870644,0.11702656751357488,0.6842090128612494,0.7573944998285022,normal
52,icmp,http,S0,645,73984,1,2,1,0,4,0,0,1,1,0,4,2,2,1,1,1,91,23,0.7761919716863057,0.1436194442746317,0.0014444659153213246,0.5064007295977209,0.948021837908192,0.40583350363180304,0.26418951076564345,92,20,0.9460684574003091,0.0625483732354154,0.11788623414923671,0.1378598845947402,0.1838720056518034,0.03164769246181587,0.7777225492331079,0.44966715447883765,anomaly
54,udp,http,SF,71420,55290,1,0,2,2,1,1,2,1,2,3,0,0,0,1,1,1,73,26,0.7475079721923769,0.7232079955032817,0.5543940286464739,0.6160669236600617,0.6616274136846255,0.3568268184682595,0.9173817604547656,49,0,0.5480114753161884,0.333920930200452,0.517146009358569,0.28209420431106835,0.05915150517453671,0.41596575653042844,0.17058578123542134,0.2405753747045941,anomaly
38,udp,http,SF,23052,27139,1,1,1,2,2,1,4,1,2,2,3,0,2,1,1,1,55,20,0.6502488430168548,0.6970251137120221,0.4620816677316233,0.06403921308436733,0.6547843671275638,0.6586518558565275,0.9623563304466363,90,45,0.5818784988349394,0.8832251267138379,0.8568557381116441,0.9639775254399364,0.38670051184496046,0.28202506489691026,0.7398376595512928,0.913333799606973,normal
