r1,r2,r3,r4,x,y,security_type,timestamp
-72.14096609680414,-67.66284378844793,-94.56679651770962,-42.91225831605237,78.33872199958384,31.566848116406597,WPA2,2024-01-01 10:01:00
-82.29895157232532,-77.3343597773012,-25.135476587379998,-81.47296446166763,90.92526944369924,12.525123109620795,WPA2,2024-01-01 10:02:00
-91.12974662429444,-64.50036941680628,-68.24132047388834,-72.13569368849636,37.02321856845767,65.55099718461126,WEP,2024-01-01 10:03:00
-87.93641288993992,-93.05761572539066,-99.98653069955147,-78.12901996764168,75.12789243737669,3.979712733565255,WPA2,2024-01-01 10:04:00
-53.922123196727426,-48.09402090917296,-48.88708607627702,-81.71622201311828,89.69952893644111,59.768233552345905,WPA2,2024-01-01 10:05:00
-79.36662815942074,-93.23874364077851,-95.31480914723969,-17.428904843933296,84.61242105302316,86.96958848516338,WPA2,2024-01-01 10:06:00
-63.57301389519245,-19.96434921776384,-72.38304421791005,-71.42924323391097,18.28133885392259,89.08321482896335,WPA2,2024-01-01 10:07:00
-49.65827291451431,-76.62879180895669,-29.302351254428388,-7.287621813555063,95.62918815133614,44.90377603699617,None,2024-01-01 10:08:00
-30.960517137063476,-45.99880853954894,-93.73103783781342,-3.007347465480919,37.66764404294625,45.930368821307376,WPA2,2024-01-01 10:09:00
-96.06878601589011,-11.992091243854176,-16.066150764399765,-42.873953006290265,33.92406611738363,7.696918300801736,WEP,2024-01-01 10:10:00
-20.058960109095736,-34.91226309528058,-99.61800773414168,-85.69988773342736,6.2431327277780335,67.07650254430358,WEP,2024-01-01 10:11:00
-37.20996105090922,-46.70422134486647,-75.31761307980977,-62.54517566204187,48.6173654104883,82.12594203728455,WPA2,2024-01-01 10:12:00
-91.82409680511282,-67.56662468846244,-25.909594384792854,-20.226773665178598,10.90136156409287,24.465505460471306,WPA2,2024-01-01 10:13:00
-12.642137589322274,-66.6998086941802,-68.37298502706932,-63.260927130292956,24.853982092742598,42.13008816333647,WPA2,2024-01-01 10:14:00
-7.9127599468186816,-33.05130448018099,-89.81076119339865,-91.29827816972113,31.694262176728138,83.88393367652704,WEP,2024-01-01 10:15:00
-93.89220401451362,-0.5860638778832481,-63.97660811995721,-44.321508907181205,80.8826323491684,87.7120467662288,WPA2,2024-01-01 10:16:00
-72.31223518527963,-33.81608101506214,-72.96067136154744,-15.487914850396521,87.54886503958966,24.317998026422593,WPA2,2024-01-01 10:17:00
-19.379872020693867,-44.22165826299751,-15.728809783944513,-20.407361285649756,30.246631746146967,55.057063454136426,WPA2,2024-01-01 10:18:00
-25.17403096163416,-26.93494897607539,-68.66520824148569,-82.48768598696468,85.86981212445738,19.249315063582706,WEP,2024-01-01 10:19:00
-81.54789806436227,-53.47943877162818,-21.106752822399272,-32.72353855875333,85.72309373697911,10.187876413955655,WPA2,2024-01-01 10:20:00
-79.06506766632897,-93.98576573992148,-10.812785518926532,-77.94957365643529,76.46509503848735,91.11205013919576,WPA2,2024-01-01 10:21:00
-62.9527897208618,-43.77031841220902,-56.618258042347044,-78.17924654478279,14.669511401518154,82.05075042321091,WPA2,2024-01-01 10:22:00
-51.54770148089787,-4.237471549461986,-9.005685614560804,-12.592822669481478,69.0322846900729,76.00349018031739,WPA2,2024-01-01 10:23:00
-38.174522846970405,-82.46970576423404,-62.26819460368071,-75.03310472597698,94.50240645805688,4.876631881314042,WEP,2024-01-01 10:24:00
-63.108636043022756,-30.99951091793342,-3.5921583509891803,-73.67526534819888,68.2540478767157,84.37287927102575,WPA2,2024-01-01 10:25:00
-53.74652838668521,-79.90663113409435,-91.0710475474427,-99.93466092387004,33.16168491078339,43.804407590538375,WEP,2024-01-01 10:26:00
-25.252906186624344,-46.417231552691874,-31.298073349675732,-12.933096587448233,50.05793174308313,34.23951232958596,WEP,2024-01-01 10:27:00
-96.33167971094021,-90.33235503532804,-50.61859595430713,-20.740518679086534,64.57250433510536,54.647636102537646,WPA2,2024-01-01 10:28:00
-74.75630556559793,-54.962906374181486,-61.23511945443529,-37.2671064909322,51.05704087285036,9.135324272355582,WEP,2024-01-01 10:29:00
-28.665041411544763,-24.383667110475386,-36.72881212513991,-24.973423606115773,11.995294173096982,75.66465493523988,WPA2,2024-01-01 10:30:00
-10.479316231280066,-65.2428475761018,-29.61429083656688,-84.79514325755082,31.206404465202063,58.24350768882959,WPA2,2024-01-01 10:31:00
-48.832255788433386,-33.5088275512782,-99.56367303496909,-54.167640541242456,80.23960305536325,18.659009687316754,WEP,2024-01-01 10:32:00
-46.788651473468434,-20.455003921027085,-83.30469112528013,-64.87806126512191,86.14180460955174,18.82321997690456,WPA2,2024-01-01 10:33:00
-89.28279886602239,-7.282218052054731,-28.695394936568135,-90.62234737429836,13.730003271557024,18.424865157267423,WEP,2024-01-01 10:34:00
-55.258763317654534,-76.53579181445465,-33.36145864217936,-51.38695147850759,95.23867523987246,5.700238755193398,WPA2,2024-01-01 10:35:00
-46.738273354497686,-60.068408419069186,-3.3952494871322756,-7.926034965736463,32.88226178486093,58.77984493716848,None,2024-01-01 10:36:00
-75.75294963652703,-84.75839866695826,-23.896220974921704,-95.99408809493055,66.231373873072,84.0348177588508,WPA2,2024-01-01 10:37:00
-73.0756769050619,-0.7516497841624812,-4.9227292268661955,-70.85390865062061,75.18251459566811,1.74982139873886,WPA2,2024-01-01 10:38:00
-62.271583689537735,-7.299903207570466,-29.74594984651931,-79.24590637942966,81.19462346378835,4.900464497127355,WPA2,2024-01-01 10:39:00
-97.99288022222737,-46.00428697194404,-70.19477913605569,-76.18533463343037,94.57497022259301,57.27702766869458,WEP,2024-01-01 10:40:00
-67.79208344168217,-15.796670562357875,-89.46350777491435,-9.156544812062478,31.29195480288226,81.94956853860523,WEP,2024-01-01 10:41:00
-78.85519930034553,-47.90420227279578,-21.817613665506443,-53.193094576570985,85.85064545515544,32.67388905686336,WPA2,2024-01-01 10:42:00
-67.25026478220853,-37.64143119972403,-35.5850778524084,-53.37005870601812,13.168690343620703,34.96143988077222,WEP,2024-01-01 10:43:00
-88.02378681807488,-91.08755678839833,-95.18139876067038,-23.942435754471774,70.50409063535928,59.63464974967759,WPA2,2024-01-01 10:44:00
-10.947271926010501,-24.472957950319213,-63.994953409902166,-84.55077959950742,74.19777295139859,27.4212889124147,WPA2,2024-01-01 10:45:00
-40.640754644595134,-87.22865163647651,-4.320018451571386,-51.27346458999492,67.77232412013204,2.660836607768413,WEP,2024-01-01 10:46:00
-32.08976808555104,-17.39323697474717,-49.95988542897988,-57.00147858789403,25.2314736135153,73.52285181015961,WEP,2024-01-01 10:47:00
-21.082876139266176,-21.79719123296141,-56.727086398029535,-40.30893094533439,87.30431470152034,62.56499129414531,WEP,2024-01-01 10:48:00
-50.15578010709427,-29.125530225702363,-54.2300394840706,-0.04422967495614216,16.8858463370395,58.07559990556591,WEP,2024-01-01 10:49:00
-91.30797119125764,-96.38396194752379,-79.11172759948363,-23.055110591795298,5.363479152083084,74.16841289918231,WPA2,2024-01-01 10:50:00
-46.28934581814522,-69.68716440546714,-63.12928291352048,-60.21342969825728,71.74649906119122,67.52308375620375,WEP,2024-01-01 10:51:00
-41.31588819791209,-73.68874300891571,-63.01867440128234,-17.24469477259531,47.54757152327337,20.588198817832115,WPA2,2024-01-01 10:52:00
-25.456052581567008,-63.98635925284809,-94.76449798125276,-82.92916366875198,84.90980199586761,35.24810469433511,WPA2,2024-01-01 10:53:00
-56.83404537703206,-91.23572532361615,-23.24323714820818,-96.95363136910399,38.3397141058259,12.6110141678625,WPA2,2024-01-01 10:54:00
-87.24196972044362,-6.304217696893716,-58.3495568096121,-79.55516275357269,16.827858850771282,12.985701341788102,WPA2,2024-01-01 10:55:00
-71.62240942012755,-44.61977592876237,-17.782011318357675,-65.95884438857404,83.64421924698698,67.61957463565392,WPA2,2024-01-01 10:56:00
-63.69177036013649,-69.44756893419765,-14.96519988801046,-48.94192425404401,54.89096316400717,85.86001069824982,WPA2,2024-01-01 10:57:00
-35.40827586683987,-60.301848292571655,-78.80059453013419,-38.48708594588002,18.91957923903549,96.27325838611391,WPA2,2024-01-01 10:58:00
-42.922169533108814,-55.27974594951643,-34.264651782987144,-8.939428278557827,72.03839985864458,62.834711754944436,WPA2,2024-01-01 10:59:00
-64.39032741021538,-39.94056666393827,-52.77181958370183,-49.01459904495423,51.111363848950056,18.410132336095696,WPA2,2024-01-01 11:00:00
-1.3484751207020338,-48.432057230350225,-11.984326207851495,-49.872435537427066,60.431298224031984,10.56503454489307,WPA2,2024-01-01 11:01:00
-39.422518064311284,-8.060802678558261,-78.42593208235459,-94.97569901770179,46.089833820658185,81.28509715367578,WPA2,2024-01-01 11:02:00
-76.27732082640055,-50.303651709416975,-32.21867996899557,-96.50884473437762,82.87089838180064,57.875647635999925,WEP,2024-01-01 11:03:00
-89.82175273795963,-0.7841985176687274,-39.224787774727744,-44.88400380836279,82.95627156830498,61.82850210137198,WEP,2024-01-01 11:04:00
-84.71408608156679,-14.85750422549043,-70.46985224281673,-56.18213867516555,70.93888218243862,78.14620887547092,WEP,2024-01-01 11:05:00
-75.40422716154919,-79.14894856426642,-86.33990963488274,-16.081960501970144,10.540137739646227,70.32772277324516,WPA2,2024-01-01 11:06:00
-83.93186267404442,-6.940478535608378,-34.83602395227234,-83.93204152881549,83.88538619040689,83.44582528560966,WEP,2024-01-01 11:07:00
-81.34329759486943,-88.36336021145239,-26.140254186766924,-97.50283378829504,67.10129805329098,5.621390545987848,WPA2,2024-01-01 11:08:00
-71.49048313061529,-18.255029150880844,-68.437265623665,-55.096123206987414,69.70241660042996,74.75206367465049,WPA2,2024-01-01 11:09:00
-82.66264047052452,-61.93767065234199,-35.51673959776862,-76.25214432477425,36.298284040387166,85.08527573220954,WPA2,2024-01-01 11:10:00
-10.323457537357484,-12.202567955493052,-60.48690923884968,-95.03856266611625,87.92795561570067,28.613504245831432,WEP,2024-01-01 11:11:00
-91.97662543383578,-13.194330989254965,-28.679311671738233,-27.540171315237103,72.53716002348575,64.04472739932528,WPA2,2024-01-01 11:12:00
-47.548861042974536,-19.40745998823789,-80.0784725105947,-88.84070000427525,11.259046652919446,31.416206383697208,WPA2,2024-01-01 11:13:00
-58.96031730103385,-20.996956369293855,-10.97849973638256,-39.16804999922283,40.77780344061627,95.7971066482454,WPA2,2024-01-01 11:14:00
-1.7621383091393596,-69.53208609019592,-71.25904035344203,-71.89502498331109,88.63803619601417,3.3423572435503757,WEP,2024-01-01 11:15:00
-88.79610978319477,-91.90807169487478,-63.22140122438471,-82.65039496449779,4.719670169737899,57.97928438329551,WEP,2024-01-01 11:16:00
-60.214440095425836,-59.70198212348385,-94.19080479196502,-62.02484770806825,96.14166196420496,16.65035470495151,WPA2,2024-01-01 11:17:00
-3.052956672463111,-82.64754850134914,-88.84877876787236,-19.855422377704627,67.91625683195628,71.22202051771586,WPA2,2024-01-01 11:18:00
-13.449287410601968,-30.504891109753828,-48.41380972876719,-60.79064230954273,63.13759776433766,17.589028341866207,WPA2,2024-01-01 11:19:00
-18.292792905072005,-65.39002734622144,-73.24073232720285,-24.92303507889443,27.05592564879914,23.538326189835757,WEP,2024-01-01 11:20:00
-74.20971729550601,-2.438979914008513,-16.451977425780555,-87.45137032008493,24.879178873917706,49.43708110457581,WPA2,2024-01-01 11:21:00
-82.91124126099342,-35.9027922654668,-98.53066113450461,-22.722858033492088,94.20582194885955,91.4834949996878,WEP,2024-01-01 11:22:00
-33.135678007556905,-17.751943636563908,-62.09059513280638,-76.30666750933514,29.827245423412275,21.171437214797084,WPA2,2024-01-01 11:23:00
-7.062401087241426,-86.74753272581516,-66.26544532309073,-32.26068701111272,77.55052967189994,14.424002111810353,WEP,2024-01-01 11:24:00
-44.32371069860702,-13.798551772737738,-98.06723690823989,-43.42184451590037,39.31217982070792,75.89768318540307,WPA2,2024-01-01 11:25:00
-42.838731053010015,-7.724280948660564,-87.56316009994897,-7.085528278831262,13.925407078470398,50.0619532333931,WPA2,2024-01-01 11:26:00
-72.00209063397159,-51.29380811810641,-58.63573250813647,-61.267748202468596,1.071529769535895,91.17851123817714,WPA2,2024-01-01 11:27:00
-23.050706680806314,-39.374706224902255,-50.71354155525534,-93.38348111655596,54.42573370152508,14.661455715984228,WPA2,2024-01-01 11:28:00
-81.29562514424767,-23.51901990970046,-59.57102527451309,-98.08445144487472,97.57788185489326,64.59278930230393,WPA2,2024-01-01 11:29:00
-67.63207635957563,-82.51613727395875,-46.906232158790615,-17.314143902724695,36.91361938092045,23.287914615181503,WEP,2024-01-01 11:30:00
-57.45635613835832,-49.74339235365576,-40.48683250943185,-47.526436233856785,35.719233399304485,15.67604286516393,WPA2,2024-01-01 11:31:00
-49.2389621315545,-60.13369722276869,-99.00761788721644,-22.47559481650508,34.40916178494421,68.34294151572705,WEP,2024-01-01 11:32:00
-75.75902675849198,-85.3626007837751,-53.590484054649615,-76.55743999884854,52.054383730485846,59.36846199087332,WEP,2024-01-01 11:33:00
-88.51631752607965,-63.246557770846856,-3.6500759112411743,-65.49162544867663,44.06648834242935,75.48274583623312,WPA2,2024-01-01 11:34:00
-38.93799575583674,-93.18276906145064,-48.09677198704513,-96.9896127788681,87.99146267270145,30.946257644618235,WEP,2024-01-01 11:35:00
-71.13694467597442,-97.4188093050513,-32.24577325410468,-3.850767542588784,50.55207917234903,44.79716563821899,WEP,2024-01-01 11:36:00
-41.876177857738774,-86.48337108451773,-68.81361420831168,-33.213209329918655,50.77578381885688,40.547167633041845,WPA2,2024-01-01 11:37:00
-84.56372847257977,-3.6884888410826164,-22.600862184723752,-6.6794912240693805,13.83715947205566,98.40894639665142,WEP,2024-01-01 11:38:00
-51.885989814518254,-45.047046410498304,-22.707851812388498,-73.45035925709277,98.27395409103859,29.22489567393879,WPA2,2024-01-01 11:39:00
-46.741056744841416,-3.417783884678002,-47.870395234586105,-38.853638877433916,24.99728908688297,29.481723834676686,WPA2,2024-01-01 11:40:00
-94.81764631775731,-56.7502121669868,-2.398617672078643,-32.15000317073621,7.336406745960266,35.45482088286074,WEP,2024-01-01 11:41:00
-66.33957218060795,-68.81838669147405,-87.44497852373466,-68.24502997424116,66.31462489752089,56.45940812903215,WPA2,2024-01-01 11:42:00
-86.55853230610258,-49.38581371597559,-98.3052335110419,-15.18907649843699,59.53663701568727,25.232274426374524,WPA2,2024-01-01 11:43:00
-93.66250295272323,-56.04883113670899,-22.984178824290396,-5.283853709975219,41.514565399274574,91.52899403792739,WPA2,2024-01-01 11:44:00
-1.0039767610054753,-89.4335315738256,-19.28444626351174,-11.514488230399564,42.2192233880678,26.56855648662635,WEP,2024-01-01 11:45:00
-67.7646155025277,-35.917368530979374,-87.97927708794238,-26.093302406062747,78.50639210464311,89.58157315601947,None,2024-01-01 11:46:00
-19.012555414536507,-78.39618174904004,-73.4417167041394,-72.2535320275046,19.571264009964906,10.347506364658464,WPA2,2024-01-01 11:47:00
-74.53593452362361,-38.04120451021704,-98.24476366333711,-71.83839578943683,82.02533189448897,65.65627023996524,WEP,2024-01-01 11:48:00
-31.84972777760707,-34.97989076018466,-70.66913892194353,-3.6639679553962026,64.87471138950181,90.69855184382438,None,2024-01-01 11:49:00
-23.97721401103135,-84.79751468713519,-22.68581260813285,-98.9715504064308,41.89697737795244,16.874943839822954,WPA2,2024-01-01 11:50:00
-40.43612593921557,-93.86503728893318,-48.20394722874211,-28.39500267578555,45.80286165838686,96.8326960099255,WPA2,2024-01-01 11:51:00
-52.84238114498416,-21.923841393156025,-65.19044068317119,-29.37538374447378,25.66472071860958,45.28833604155117,WEP,2024-01-01 11:52:00
-58.81590858527315,-54.01995762306798,-62.82607050936697,-37.73104590502025,75.21143326969748,94.57151084410245,WEP,2024-01-01 11:53:00
-65.11317334570046,-94.18362044945242,-99.86463742845318,-0.989115391313419,51.287474230526776,67.6820043630047,WEP,2024-01-01 11:54:00
-7.047085575217409,-0.5133682830232829,-70.01994724347641,-68.81205642362748,32.08545427498436,30.158686987355154,WPA2,2024-01-01 11:55:00
-16.938059221227093,-94.22194390036334,-35.35412583620695,-66.00281362067518,59.60501157609502,18.83025249171064,WPA2,2024-01-01 11:56:00
-3.497308933348748,-30.49647711414468,-2.5805556183642864,-92.10605970534445,99.5734452051323,30.37350462250994,WPA2,2024-01-01 11:57:00
-87.57027765144552,-1.6321074736586354,-15.293917301610051,-55.72018634562625,43.52622796565539,9.301740926267499,WPA2,2024-01-01 11:58:00
-26.913252479635574,-76.08198957840744,-97.64050353544708,-73.89514737651518,92.06914007786196,14.386796634332978,WPA2,2024-01-01 11:59:00
-6.165954317896222,-85.77506313128038,-10.143939532516072,-65.66132978223558,34.50168399245661,10.466044034648114,WEP,2024-01-01 12:00:00
-81.87669338343399,-87.86150605775711,-21.680158670137402,-16.542820974437234,5.4732706924985886,42.29435437415577,WPA2,2024-01-01 12:01:00
-93.35037326332225,-69.67248524324044,-21.96238764290196,-6.4515486472504335,20.424210636842886,79.55783762575864,WEP,2024-01-01 12:02:00
-25.88793507099409,-89.89541889893533,-54.20042409964285,-81.42669279948143,41.86951433276842,14.138355421634019,WPA2,2024-01-01 12:03:00
-42.55268868200881,-30.783865830586805,-60.19947070454972,-62.74910684465341,21.963492859456903,13.032043317233589,WPA2,2024-01-01 12:04:00
-15.8171223241728,-93.77082018699373,-69.70842711668074,-7.136943788460599,0.02270382182555375,64.34289495173307,WPA2,2024-01-01 12:05:00
-86.02276233737105,-49.05778718502103,-93.43051410456343,-93.81915393107774,91.50015377475272,19.71829819680663,WPA2,2024-01-01 12:06:00
-20.47326881401098,-0.33031461470231704,-77.1764636506301,-90.76394718886215,84.3879411230929,9.76100381089916,WPA2,2024-01-01 12:07:00
-79.83726799522555,-18.602973049398116,-75.33963650219754,-83.72090107937706,74.22922314869471,16.684857820557763,None,2024-01-01 12:08:00
-83.63440571342954,-38.47805617689891,-51.59229302897984,-40.478716587312526,16.781459564602862,92.37313958767761,WEP,2024-01-01 12:09:00
-83.5734202069007,-69.37463792133883,-25.255559340330606,-84.95277289940026,12.036357620998606,82.14712527761908,WPA2,2024-01-01 12:10:00
-18.54252797686179,-37.610416370836155,-52.61901716020534,-3.192361854926645,6.760474947238315,35.40645623550941,WPA2,2024-01-01 12:11:00
-33.480277930379984,-47.29585360883484,-94.21555505528394,-55.328547274147965,72.40291887729212,65.58207673273928,None,2024-01-01 12:12:00
-47.69345752308807,-57.39166161096285,-4.221019901179616,-49.84820396498336,92.88079606878853,53.72756736680381,WPA2,2024-01-01 12:13:00
-64.11695158764975,-86.92896232598005,-5.727568090588775,-75.33413841945935,43.053582091303696,67.7124263482564,WPA2,2024-01-01 12:14:00
-12.27994591868918,-11.339578475953331,-21.48104568515916,-52.90397475652665,11.914067199604816,68.26711524627594,WPA2,2024-01-01 12:15:00
-60.755489257736464,-55.02153511786775,-0.867209843577939,-33.80863673629885,51.23928207321066,62.8734015059993,None,2024-01-01 12:16:00
-18.340056052842286,-80.5377488179235,-45.551766719973706,-24.882286304595723,34.88319074586301,26.610136853730857,WPA2,2024-01-01 12:17:00
-56.08650914297816,-63.22406491227104,-3.723164974679392,-24.613191729008705,37.48249243499977,3.900642076281813,WPA2,2024-01-01 12:18:00
-62.30555705750924,-58.5870247471073,-92.43949593832492,-42.210888730591165,62.13306241557073,45.55667819901088,None,2024-01-01 12:19:00
-53.73202143303936,-17.246210443312577,-63.431925173862865,-9.564022500614271,71.87181132622024,89.09738846907038,WPA2,2024-01-01 12:20:00
-69.86221258358579,-26.6385619438598,-77.46187319932342,-18.25921526938906,11.060359887316086,56.94972585185759,WPA2,2024-01-01 12:21:00
-25.239061982374892,-23.069510635866024,-80.416691586573,-24.29518853013745,3.5590230806476386,83.23910417019079,WPA2,2024-01-01 12:22:00
-49.72796099075209,-98.89687355713528,-85.9197051107324,-94.43944783195394,99.43303026857149,99.16243429612281,WEP,2024-01-01 12:23:00
-76.77873048531828,-58.384600182023846,-37.758635843400334,-99.31220377803507,23.272834891555185,16.361620413827627,WPA2,2024-01-01 12:24:00
-10.04254267254315,-51.86558483646764,-21.8678144252695,-78.7552722804527,5.383052490845907,69.17776391419824,None,2024-01-01 12:25:00
-61.61087786267886,-98.08077231769433,-42.17016005796393,-33.64764060865477,18.987532909591998,67.42935737000246,WEP,2024-01-01 12:26:00
-45.64471388860114,-74.01867912549658,-85.30372904117903,-58.880251111745416,3.895784634846422,97.99554473582785,WPA2,2024-01-01 12:27:00
-9.352788903545303,-23.9710176877865,-18.887623006652916,-59.75937407006883,39.181089461717164,98.56007339528003,None,2024-01-01 12:28:00
-37.57620040860079,-86.28902942710009,-36.40452928362715,-11.541311177038622,80.24017844513243,68.66786117241294,WPA2,2024-01-01 12:29:00
-88.3101959291636,-46.468986854740834,-61.18342938730045,-10.44371518681612,34.124444975772064,24.361479198219428,WPA2,2024-01-01 12:30:00
-6.016787638652488,-78.47981279827624,-32.58697044639371,-9.082473594641428,44.418340687836654,79.85558381305991,WPA2,2024-01-01 12:31:00
-37.229194692858215,-98.78792253561068,-74.00950207571671,-68.61219234849727,67.55867735674389,10.70291342110381,WPA2,2024-01-01 12:32:00
-66.50943853429139,-75.87985424004586,-65.48077915057894,-30.894418726073823,50.889407006988016,78.06993041716287,WPA2,2024-01-01 12:33:00
-86.07279273366127,-2.412624508994625,-8.251415686800982,-72.83668187256303,86.14456860213242,91.01961241446965,WPA2,2024-01-01 12:34:00
-20.597481072970396,-19.846288811701044,-70.94954943285796,-80.93901669255501,86.60356750457565,38.28333947684352,WPA2,2024-01-01 12:35:00
-37.99272440714865,-4.042335567896657,-53.00117318420634,-81.53675426526308,0.9910695491153643,63.06352949830804,WEP,2024-01-01 12:36:00
-46.65389080236785,-51.214595607363755,-10.98588626039853,-65.78923791364059,77.80463064831991,43.01427320968263,WPA2,2024-01-01 12:37:00
-10.610741694904235,-89.02638013224964,-29.22786497324725,-57.00423802201783,46.073360024167386,43.776505498812845,None,2024-01-01 12:38:00
-21.14027887754692,-45.20405110263071,-93.77967738352973,-16.905082894493162,98.88405413036631,31.037088910812006,WPA2,2024-01-01 12:39:00
-84.83251202672488,-54.56226654400391,-85.26969557210296,-88.01089065272879,48.323207587543514,76.21296204503246,WPA2,2024-01-01 12:40:00
-68.82779322044517,-15.564291726038405,-99.21584092280831,-26.507415260510584,98.68959453882975,93.61765641665052,WPA2,2024-01-01 12:41:00
-75.15108601855343,-90.19174192157554,-36.90782097708366,-46.85450858106947,75.45693612057366,94.07508592344611,WPA2,2024-01-01 12:42:00
-25.605370742732305,-51.17588629782218,-55.232657458958165,-71.20546573240075,24.860488461330633,17.478128487493382,WPA2,2024-01-01 12:43:00
-96.64675652642207,-84.99513353060158,-86.57251490977245,-50.718041546717544,53.83949792869577,87.4743649656566,WEP,2024-01-01 12:44:00
-43.01103151286835,-67.532407310994,-4.206587894322951,-70.00579302229774,99.21356394785828,73.74314414271221,None,2024-01-01 12:45:00
-23.75413142593095,-26.264292261220035,-47.03402760543801,-40.391804476169405,85.75306077519237,25.283740069028926,None,2024-01-01 12:46:00
-12.32343632382505,-52.398187063123345,-75.81067058871108,-56.61560771447558,9.73668937912211,6.728461292151455,WPA2,2024-01-01 12:47:00
-65.79182512840924,-62.41117148542307,-49.93964288452924,-83.55944709211212,70.6371996809996,26.799726688437797,WEP,2024-01-01 12:48:00
-17.87426953279872,-60.55237214299647,-32.037966726489216,-88.34169254443033,34.5579585870813,91.22082367815256,WPA2,2024-01-01 12:49:00
-88.93682630447928,-54.05532315940134,-92.37607820264355,-45.33043179278698,0.6982261880348117,63.31786748957723,WPA2,2024-01-01 12:50:00
-15.354770826548176,-21.498345616294316,-72.5296184952108,-9.758696671389657,40.34809690269996,72.10546608978719,WEP,2024-01-01 12:51:00
-87.25113376680176,-10.79153110597656,-19.303450911600635,-65.60423134423144,23.47544217249713,25.715235110909585,WEP,2024-01-01 12:52:00
-60.27127094396327,-4.466531349607166,-54.033512959733876,-26.699989277737686,81.88692705204716,71.93881555748203,WPA2,2024-01-01 12:53:00
-20.270463422044642,-21.309661374470494,-45.34228579677051,-34.1338645060233,33.733060884576545,2.812150627792376,WPA2,2024-01-01 12:54:00
-85.00825726512262,-68.45931042519872,-56.71839977905307,-6.8445085690518965,82.7523693953817,37.53213457730138,WPA2,2024-01-01 12:55:00
-77.07486047673585,-31.186529391345786,-95.61000573569949,-17.90189827008591,0.05979388347953085,62.67533485423312,WEP,2024-01-01 12:56:00
-27.774743160693376,-56.239687594460804,-83.4250220179844,-43.339474109453704,30.781915002611914,14.609656554132023,WPA2,2024-01-01 12:57:00
-27.996346345392567,-74.53293779539489,-55.445836125810914,-34.29695017658926,24.116521430776196,82.30035744469347,None,2024-01-01 12:58:00
-35.88523671147027,-15.912842057407744,-79.08145345920721,-10.16135334159651,23.3567361068611,23.503129881191864,WPA2,2024-01-01 12:59:00
-30.605155553290004,-96.1573651037675,-95.00209713403213,-60.04812154130652,6.81866197654627,65.22811128184462,WPA2,2024-01-01 13:00:00
-45.72755566524038,-9.823800786457653,-15.635033594817628,-67.32052941422226,18.712427041050173,40.51971425753297,WPA2,2024-01-01 13:01:00
-74.82009410930473,-53.852253537526586,-1.8807470835884175,-98.91889163648037,55.55495698856199,59.604359547764716,WPA2,2024-01-01 13:02:00
-65.43040064960806,-36.27985231917196,-20.685712600326056,-17.344892580853582,29.13610728377445,10.745055262890812,WPA2,2024-01-01 13:03:00
-81.84022831985743,-34.064607779421735,-14.6215078295333,-19.901929959663505,41.73947823291479,1.6912799921607324,WEP,2024-01-01 13:04:00
-9.154943866637169,-10.488225929346356,-75.80228696829546,-89.55454818998486,37.68668803471885,90.95644273803012,WEP,2024-01-01 13:05:00
-41.660820523387954,-36.33303178327927,-3.937302448680029,-42.31426188672997,87.59049249998945,26.96300087671828,None,2024-01-01 13:06:00
-59.91485832363601,-38.60664152399382,-80.30742955465716,-53.601830183311264,90.52989990105155,81.96770027804591,WEP,2024-01-01 13:07:00
-53.79941963558673,-93.334795943931,-4.8570189638167705,-88.12909044908885,49.295697165586006,99.93503004722002,WEP,2024-01-01 13:08:00
-5.271666038818466,-48.15919780547959,-0.5180706034048939,-1.943177293927647,33.01559503156044,21.143125799891116,WPA2,2024-01-01 13:09:00
-84.66485968839199,-84.98309991829584,-28.82771942539513,-78.53041125366445,10.680070400236364,26.51707411833556,WEP,2024-01-01 13:10:00
-41.37701679832028,-26.25662312785144,-1.885626820817805,-93.27658199094388,95.3402879382095,66.28597876346657,WPA2,2024-01-01 13:11:00
-49.4111321115534,-48.77780791873255,-43.04602204328963,-40.51526204980904,6.022694490029745,96.54486346006212,WPA2,2024-01-01 13:12:00
-38.85457645653522,-31.977222079164676,-74.04582168239097,-26.113332286696732,29.765027756828044,91.58143481907439,WPA2,2024-01-01 13:13:00
-98.18898161791594,-95.83270993976157,-56.300411433437915,-96.75565539528131,29.806620117000413,50.28755200655849,WPA2,2024-01-01 13:14:00
-12.787609105584849,-91.52079839541967,-40.64390646212141,-34.12823612729778,32.04012861402149,79.51102825267246,WPA2,2024-01-01 13:15:00
-6.788171751638757,-28.367661193731777,-92.6918437972985,-46.77081240485455,16.428684327240926,13.574585309990105,None,2024-01-01 13:16:00
-43.48668164107911,-92.79156640013267,-37.765673538275394,-89.67349911249516,78.31614309236971,97.74381842040123,WPA2,2024-01-01 13:17:00
-30.334917612310775,-92.87432722347414,-1.8822163237705496,-82.74761230536379,12.249786196598922,96.43532340359864,WPA2,2024-01-01 13:18:00
-7.75006188227043,-98.78915247651125,-80.98923502162724,-43.20257026839195,63.49066591531628,16.372895787917095,WPA2,2024-01-01 13:19:00
-29.276136568660135,-4.349860170051983,-20.740488371161675,-70.36423864867116,12.384602670581746,29.94231248031066,WPA2,2024-01-01 13:20:00
